participant_id,session_id,active_view,study_region,interaction_count,total_dwell_ms,total_interaction_weight
participant-mq0uvjt0-011c95,participant-mq0uvjt0-011c95,classScores,planner-tabs,19,3592.0,15.842
participant-mq0uvjt0-011c95,participant-mq0uvjt0-011c95,classScores,rogue-expertise-grid,17,6855.0,15.605
participant-mq0uvjt0-011c95,participant-mq0uvjt0-011c95,spellsAbilities,saved-party-slot,12,12988.0,14.738
participant-mq0uvjt0-011c95,participant-mq0uvjt0-011c95,character,saved-party-slot-current-editor,13,11083.0,14.583
participant-mq0uvjt0-011c95,participant-mq0uvjt0-011c95,character,saved-builds-current-name,12,9243.0,12.743
participant-mq0uvjt0-011c95,participant-mq0uvjt0-011c95,aggregate-view,data-circle-range-layer,8,8088.0,11.588
participant-mq0uvjt0-011c95,participant-mq0uvjt0-011c95,spellsAbilities,data-circle-stage-party,7,9681.0,11.431
participant-mq0uvjt0-011c95,participant-mq0uvjt0-011c95,spellsAbilities,saved-party-slot-current-editor,15,11350.0,11.35
participant-mq0uvjt0-011c95,participant-mq0uvjt0-011c95,spellsAbilities,data-circle-range-layer,13,6060.0,11.31
participant-mq0uvjt0-011c95,participant-mq0uvjt0-011c95,character,class-skill-proficiencies-section,11,10797.0,10.797
participant-mq0uvjt0-011c95,participant-mq0uvjt0-011c95,aggregate-view,study-logging-panel,8,7705.0,10.205
participant-mq0uvjt0-011c95,participant-mq0uvjt0-011c95,spellsAbilities,saved-build-card-actions,10,3897.0,9.147
participant-mq0uvjt0-011c95,participant-mq0uvjt0-011c95,character,saved-builds-header,8,5597.0,9.097
participant-mq0uvjt0-011c95,participant-mq0uvjt0-011c95,spellsAbilities,data-circle-stage-aggregate,7,5428.0,8.928
participant-mq0uvjt0-011c95,participant-mq0uvjt0-011c95,classScores,level-stepper,9,1918.0,8.918
participant-mq0uvjt0-011c95,participant-mq0uvjt0-011c95,classScores,feats-section,11,8834.0,8.834
participant-mq0uvjt0-011c95,participant-mq0uvjt0-011c95,character,all-proficiencies-grid,5,8824.0,8.824
participant-mq0uvjt0-011c95,participant-mq0uvjt0-011c95,aggregate-view,build-editor-panel,5,6869.0,8.5
participant-mq0uvjt0-011c95,participant-mq0uvjt0-011c95,character,saved-build-card-actions,9,2910.0,8.16
participant-mq0uvjt0-011c95,participant-mq0uvjt0-011c95,spellsAbilities,visualisation-panel,5,4436.0,7.936
participant-mq0uvjt0-011c95,participant-mq0uvjt0-011c95,spellsAbilities,study-logging-panel,5,7562.0,7.562
participant-mq0uvjt0-011c95,participant-mq0uvjt0-011c95,spellsAbilities,saved-builds-current-name,8,7416.0,7.416
participant-mq0uvjt0-011c95,participant-mq0uvjt0-011c95,aggregate-view,data-circle-stage-main,5,5465.0,7.215
participant-mq0uvjt0-011c95,participant-mq0uvjt0-011c95,character,saved-build-party-actions,4,5014.0,6.764
participant-mq0uvjt0-011c95,participant-mq0uvjt0-011c95,spellsAbilities,workspace-header-actions,8,1448.0,6.698
participant-mq0uvjt0-011c95,participant-mq0uvjt0-011c95,spellsAbilities,data-circle-spell-damage-preview-layer,5,6546.0,6.545999999999999
participant-mq0uvjt0-011c95,participant-mq0uvjt0-011c95,classScores,saved-build-party-actions,5,2946.0,6.446
participant-mq0uvjt0-011c95,participant-mq0uvjt0-011c95,spellsAbilities,feature-icon-grid,7,6309.0,6.309
participant-mq0uvjt0-011c95,participant-mq0uvjt0-011c95,spellsAbilities,saved-build-card,6,6288.0,6.288
participant-mq0uvjt0-011c95,participant-mq0uvjt0-011c95,spellsAbilities,planner-tabs,7,710.0,5.96
participant-mq0uvjt0-011c95,participant-mq0uvjt0-011c95,spellsAbilities,spells-abilities-heading,6,2235.0,5.734999999999999
participant-mq0uvjt0-011c95,participant-mq0uvjt0-011c95,character,workspace-header-actions,7,2184.0,5.684
participant-mq0uvjt0-011c95,participant-mq0uvjt0-011c95,character,locked-proficiencies-section,5,3471.0,5.221
participant-mq0uvjt0-011c95,participant-mq0uvjt0-011c95,classScores,rogue-expertise-section,1,5631.0,5.0
participant-mq0uvjt0-011c95,participant-mq0uvjt0-011c95,classScores,saved-build-card-actions,6,1454.0,4.954
participant-mq0uvjt0-011c95,participant-mq0uvjt0-011c95,classScores,point-buy-header,4,4886.0,4.886
participant-mq0uvjt0-011c95,participant-mq0uvjt0-011c95,spellsAbilities,saved-builds-header,5,3108.0,4.858
participant-mq0uvjt0-011c95,participant-mq0uvjt0-011c95,spellsAbilities,data-circle-damage-preview-layer,4,4769.0,4.769
participant-mq0uvjt0-011c95,participant-mq0uvjt0-011c95,spellsAbilities,feature-choice-subgroup,4,4687.0,4.687
participant-mq0uvjt0-011c95,participant-mq0uvjt0-011c95,character,process-spiral-empty,3,2901.0,4.651
participant-mq0uvjt0-011c95,participant-mq0uvjt0-011c95,aggregate-view,saved-party-slot-current-editor,5,988.0,4.488
participant-mq0uvjt0-011c95,participant-mq0uvjt0-011c95,aggregate-view,data-circle-stage-aggregate,4,2673.0,4.423
participant-mq0uvjt0-011c95,participant-mq0uvjt0-011c95,spellsAbilities,data-circle-role-layer,5,2426.0,4.176
participant-mq0uvjt0-011c95,participant-mq0uvjt0-011c95,character,githyanki-astral-knowledge-info,3,3733.0,3.733
participant-mq0uvjt0-011c95,participant-mq0uvjt0-011c95,spellsAbilities,data-circle-stage-main,3,3613.0,3.613
participant-mq0uvjt0-011c95,participant-mq0uvjt0-011c95,spellsAbilities,party-node-orb-shell,4,1837.0,3.587
participant-mq0uvjt0-011c95,participant-mq0uvjt0-011c95,character,current-build-summary,4,3488.0,3.488
participant-mq0uvjt0-011c95,participant-mq0uvjt0-011c95,character,data-circle-stage-aggregate,3,3355.0,3.355
participant-mq0uvjt0-011c95,participant-mq0uvjt0-011c95,character,saved-builds-save-row,4,1599.0,3.349
participant-mq0uvjt0-011c95,participant-mq0uvjt0-011c95,spellsAbilities,current-build-summary,4,1571.0,3.321
participant-mq0uvjt0-011c95,participant-mq0uvjt0-011c95,spellsAbilities,build-editor-panel,3,2983.0,2.983
participant-mq0uvjt0-011c95,participant-mq0uvjt0-011c95,character,expertise-grid,3,1001.0,2.751
participant-mq0uvjt0-011c95,participant-mq0uvjt0-011c95,spellsAbilities,data-circle-damage-type-layer,3,2638.0,2.638
participant-mq0uvjt0-011c95,participant-mq0uvjt0-011c95,classScores,tool-tutorial-overlay,3,0.0,2.5
participant-mq0uvjt0-011c95,participant-mq0uvjt0-011c95,aggregate-view,data-circle-damage-type-layer,3,2497.0,2.497
participant-mq0uvjt0-011c95,participant-mq0uvjt0-011c95,character,study-logging-panel,3,1720.0,2.47
participant-mq0uvjt0-011c95,participant-mq0uvjt0-011c95,spellsAbilities,party-aggregate-node,3,625.0,2.375
participant-mq0uvjt0-011c95,participant-mq0uvjt0-011c95,spellsAbilities,saved-builds-search,1,2270.0,2.27
participant-mq0uvjt0-011c95,participant-mq0uvjt0-011c95,character,locked-skill-grid,3,2250.0,2.25
participant-mq0uvjt0-011c95,participant-mq0uvjt0-011c95,character,saved-build-card,2,1786.0,1.786
participant-mq0uvjt0-011c95,participant-mq0uvjt0-011c95,aggregate-view,data-circle-role-layer,2,1778.0,1.778
participant-mq0uvjt0-011c95,participant-mq0uvjt0-011c95,aggregate-view,party-aggregate-node,2,0.0,1.75
participant-mq0uvjt0-011c95,participant-mq0uvjt0-011c95,character,saved-builds-panel,2,0.0,1.75
participant-mq0uvjt0-011c95,participant-mq0uvjt0-011c95,classScores,workspace-header-actions,2,0.0,1.75
participant-mq0uvjt0-011c95,participant-mq0uvjt0-011c95,character,saved-builds-search,2,1602.0,1.602
participant-mq0uvjt0-011c95,participant-mq0uvjt0-011c95,character,all-proficiencies-section,1,1001.0,1.001
participant-mq0uvjt0-011c95,participant-mq0uvjt0-011c95,classScores,class-scores-tab,1,0.0,1.0
participant-mq0uvjt0-011c95,participant-mq0uvjt0-011c95,classScores,saved-party-slot,1,987.0,0.987
participant-mq0uvjt0-011c95,participant-mq0uvjt0-011c95,spellsAbilities,process-spiral-world,1,968.0,0.968
participant-mq0uvjt0-011c95,participant-mq0uvjt0-011c95,aggregate-view,process-spiral-world,1,964.0,0.964
participant-mq0uvjt0-011c95,participant-mq0uvjt0-011c95,character,data-circle-role-layer,1,884.0,0.884
participant-mq0uvjt0-011c95,participant-mq0uvjt0-011c95,classScores,saved-build-card,1,866.0,0.866
participant-mq0uvjt0-011c95,participant-mq0uvjt0-011c95,aggregate-view,saved-party-slot,1,829.0,0.829
participant-mq0uvjt0-011c95,participant-mq0uvjt0-011c95,spellsAbilities,feature-display-group,1,767.0,0.767
participant-mq0uvjt0-011c95,participant-mq0uvjt0-011c95,spellsAbilities,saved-builds-list,1,746.0,0.746
participant-mq0uvjt0-011c95,participant-mq0uvjt0-011c95,character,tutorial-help-button,1,735.0,0.735
participant-mq0uvjt0-011c95,participant-mq0uvjt0-011c95,spellsAbilities,main-data-circle-frame,1,702.0,0.702
participant-mq0uvjt0-011c95,participant-mq0uvjt0-011c95,classScores,ability-score-grid,1,668.0,0.668
participant-mq0uvjt0-011c95,participant-mq0uvjt0-011c95,classScores,current-build-summary,1,664.0,0.664
participant-mq0uvjt0-011c95,participant-mq0uvjt0-011c95,character,data-circle-stage-main,1,634.0,0.634
participant-mq0uvjt0-011c95,participant-mq0uvjt0-011c95,character,process-spiral-controls,1,634.0,0.634
participant-mq0uvjt0-011c95,participant-mq0uvjt0-011c95,classScores,saved-builds-header,1,620.0,0.62
participant-mq0uvjt0-011c95,participant-mq0uvjt0-011c95,spellsAbilities,spell-section-heading,1,602.0,0.602
participant-mq0zhvzs-7029a5,participant-mq0zhvzs-7029a5,spellsAbilities,study-survey-modal,210,502313.0,355.628
participant-mq0zhvzs-7029a5,participant-mq0zhvzs-7029a5,classScores,ability-score-card,296,52004.0,274.254
participant-mq0zhvzs-7029a5,participant-mq0zhvzs-7029a5,spellsAbilities,spell-button,227,136885.0,250.986
participant-mq0zhvzs-7029a5,participant-mq0zhvzs-7029a5,character,character-basic-fields,153,324197.0,232.924
participant-mq0zhvzs-7029a5,participant-mq0zhvzs-7029a5,spellsAbilities,class-feature-button,76,72443.0,94.327
participant-mq0zhvzs-7029a5,participant-mq0zhvzs-7029a5,classScores,feat-card,73,75832.0,91.69
participant-mq0zhvzs-7029a5,participant-mq0zhvzs-7029a5,classScores,feat-asi-choice-grid,68,31326.0,77.076
participant-mq0zhvzs-7029a5,participant-mq0zhvzs-7029a5,spellsAbilities,spell-rank-section,48,71336.0,70.357
participant-mq0zhvzs-7029a5,participant-mq0zhvzs-7029a5,character,study-survey-modal,61,10008.0,59.008
participant-mq0zhvzs-7029a5,participant-mq0zhvzs-7029a5,classScores,flexible-ability-bonus-fields,42,66653.0,55.202
participant-mq0zhvzs-7029a5,participant-mq0zhvzs-7029a5,spellsAbilities,spell-icon-grid,29,57844.0,54.684000000000005
participant-mq0zhvzs-7029a5,participant-mq0zhvzs-7029a5,classScores,class-progression-fields,27,58844.0,43.918
participant-mq0zhvzs-7029a5,participant-mq0zhvzs-7029a5,character,saved-build-card-actions,45,5208.0,40.208
participant-mq0zhvzs-7029a5,participant-mq0zhvzs-7029a5,character,saved-builds-save-row,41,6343.0,39.593
participant-mq0zhvzs-7029a5,participant-mq0zhvzs-7029a5,classScores,saved-build-party-actions,21,27281.0,33.178
participant-mq0zhvzs-7029a5,participant-mq0zhvzs-7029a5,character,class-skill-grid,30,14380.0,30.13
participant-mq0zhvzs-7029a5,participant-mq0zhvzs-7029a5,character,tool-tutorial-overlay,22,34013.0,29.861
participant-mq0zhvzs-7029a5,participant-mq0zhvzs-7029a5,spellsAbilities,feature-display-heading,17,26469.0,26.469
participant-mq0zhvzs-7029a5,participant-mq0zhvzs-7029a5,character,workspace-header-actions,22,9150.0,23.15
participant-mq0zhvzs-7029a5,participant-mq0zhvzs-7029a5,spellsAbilities,feature-icon-grid,15,19199.0,19.199
participant-mq0zhvzs-7029a5,participant-mq0zhvzs-7029a5,character,focus-selector,18,8279.0,18.779
participant-mq0zhvzs-7029a5,participant-mq0zhvzs-7029a5,character,saved-builds-current-name,20,3960.0,17.96
participant-mq0zhvzs-7029a5,participant-mq0zhvzs-7029a5,character,saved-party-slot,19,4422.0,16.672
participant-mq0zhvzs-7029a5,participant-mq0zhvzs-7029a5,character,saved-build-party-actions,17,6533.0,15.283
participant-mq0zhvzs-7029a5,participant-mq0zhvzs-7029a5,character,character-tab,11,7856.0,13.106
participant-mq0zhvzs-7029a5,participant-mq0zhvzs-7029a5,character,study-logging-panel,7,11776.0,12.59
participant-mq0zhvzs-7029a5,participant-mq0zhvzs-7029a5,spellsAbilities,visualisation-panel,9,14514.0,12.0
participant-mq0zhvzs-7029a5,participant-mq0zhvzs-7029a5,classScores,lore-bard-skill-grid,8,6368.0,11.583
participant-mq0zhvzs-7029a5,participant-mq0zhvzs-7029a5,classScores,bard-expertise-grid,8,5756.0,11.006
participant-mq0zhvzs-7029a5,participant-mq0zhvzs-7029a5,character,saved-build-card,12,6920.0,10.42
participant-mq0zhvzs-7029a5,participant-mq0zhvzs-7029a5,classScores,planner-tabs,12,1541.0,10.291
participant-mq0zhvzs-7029a5,participant-mq0zhvzs-7029a5,character,party-node-orb-shell,12,1362.0,10.112
participant-mq0zhvzs-7029a5,participant-mq0zhvzs-7029a5,process-spiral-expanded,process-spiral-world,6,7912.0,9.412
participant-mq0zhvzs-7029a5,participant-mq0zhvzs-7029a5,spellsAbilities,feature-choice-subgroup,8,9389.0,9.389
participant-mq0zhvzs-7029a5,participant-mq0zhvzs-7029a5,character,current-build-summary,5,7806.0,9.306
participant-mq0zhvzs-7029a5,participant-mq0zhvzs-7029a5,aggregate-view,focus-selector,10,3864.0,9.114
participant-mq0zhvzs-7029a5,participant-mq0zhvzs-7029a5,classScores,level-stepper,9,2801.0,9.051
participant-mq0zhvzs-7029a5,participant-mq0zhvzs-7029a5,character,data-circle-range-layer,10,1023.0,8.773
participant-mq0zhvzs-7029a5,participant-mq0zhvzs-7029a5,character,planner-tabs,10,0.0,8.75
participant-mq0zhvzs-7029a5,participant-mq0zhvzs-7029a5,spellsAbilities,planner-tabs,10,0.0,8.75
participant-mq0zhvzs-7029a5,participant-mq0zhvzs-7029a5,character,saved-party-slot-current-editor,7,4785.0,8.285
participant-mq0zhvzs-7029a5,participant-mq0zhvzs-7029a5,spellsAbilities,magical-secrets-grid,3,8320.0,8.219999999999999
participant-mq0zhvzs-7029a5,participant-mq0zhvzs-7029a5,classScores,workspace-header-actions,8,2936.0,8.186
participant-mq0zhvzs-7029a5,participant-mq0zhvzs-7029a5,spellsAbilities,spells-abilities-heading,5,11068.0,8.11
participant-mq0zhvzs-7029a5,participant-mq0zhvzs-7029a5,classScores,saved-party-slot,10,2772.0,8.022
participant-mq0zhvzs-7029a5,participant-mq0zhvzs-7029a5,classScores,data-circle-stage-main,4,7905.0,7.905
participant-mq0zhvzs-7029a5,participant-mq0zhvzs-7029a5,classScores,class-scores-tab,9,6067.0,7.817
participant-mq0zhvzs-7029a5,participant-mq0zhvzs-7029a5,classScores,saved-build-card,8,5725.0,7.475
participant-mq0zhvzs-7029a5,participant-mq0zhvzs-7029a5,spellsAbilities,study-logging-panel,7,5708.0,7.458
participant-mq0zhvzs-7029a5,participant-mq0zhvzs-7029a5,character,saved-builds-header,8,1673.0,6.923
participant-mq0zhvzs-7029a5,participant-mq0zhvzs-7029a5,character,locked-skill-grid,3,9268.0,6.4
participant-mq0zhvzs-7029a5,participant-mq0zhvzs-7029a5,classScores,bard-expertise-section,2,6589.0,6.34
participant-mq0zhvzs-7029a5,participant-mq0zhvzs-7029a5,character,all-proficiencies-section,2,6225.0,5.993
participant-mq0zhvzs-7029a5,participant-mq0zhvzs-7029a5,spellsAbilities,feature-choice-icon-grid,3,5809.0,5.809
participant-mq0zhvzs-7029a5,participant-mq0zhvzs-7029a5,classScores,saved-builds-current-name,4,3988.0,5.738
participant-mq0zhvzs-7029a5,participant-mq0zhvzs-7029a5,character,data-circle-stage-aggregate,6,873.0,5.123
participant-mq0zhvzs-7029a5,participant-mq0zhvzs-7029a5,spellsAbilities,spells-abilities-empty-class-placeholder,1,21506.0,5.0
participant-mq0zhvzs-7029a5,participant-mq0zhvzs-7029a5,character,data-circle-stage-party,6,1484.0,4.984
participant-mq0zhvzs-7029a5,participant-mq0zhvzs-7029a5,spellsAbilities,tool-tutorial-overlay,5,1238.0,4.738
participant-mq0zhvzs-7029a5,participant-mq0zhvzs-7029a5,character,visualisation-panel,5,687.0,4.187
participant-mq0zhvzs-7029a5,participant-mq0zhvzs-7029a5,process-spiral-expanded,data-circle-stage-party,4,4062.0,4.061999999999999
participant-mq0zhvzs-7029a5,participant-mq0zhvzs-7029a5,character,all-proficiencies-grid,4,4060.0,4.06
participant-mq0zhvzs-7029a5,participant-mq0zhvzs-7029a5,classScores,process-spiral-world,3,3166.0,3.916
participant-mq0zhvzs-7029a5,participant-mq0zhvzs-7029a5,character,locked-proficiencies-section,5,2109.0,3.859
participant-mq0zhvzs-7029a5,participant-mq0zhvzs-7029a5,spellsAbilities,focus-selector,4,3763.0,3.763
participant-mq0zhvzs-7029a5,participant-mq0zhvzs-7029a5,spellsAbilities,saved-build-card-actions,4,0.0,3.5
participant-mq0zhvzs-7029a5,participant-mq0zhvzs-7029a5,spellsAbilities,saved-build-party-actions,3,1676.0,3.426
participant-mq0zhvzs-7029a5,participant-mq0zhvzs-7029a5,spellsAbilities,spell-section-heading,2,3307.0,3.3070000000000004
participant-mq0zhvzs-7029a5,participant-mq0zhvzs-7029a5,character,process-spiral-stage,3,3255.0,3.255
participant-mq0zhvzs-7029a5,participant-mq0zhvzs-7029a5,spellsAbilities,magical-secrets-section,3,3102.0,3.1020000000000003
participant-mq0zhvzs-7029a5,participant-mq0zhvzs-7029a5,classScores,focus-selector,1,3096.0,3.096
participant-mq0zhvzs-7029a5,participant-mq0zhvzs-7029a5,spellsAbilities,feature-display-group,2,3072.0,3.072
participant-mq0zhvzs-7029a5,participant-mq0zhvzs-7029a5,classScores,process-spiral-controls,3,1214.0,2.964
participant-mq0zhvzs-7029a5,participant-mq0zhvzs-7029a5,character,tutorial-help-button,3,1130.0,2.88
participant-mq0zhvzs-7029a5,participant-mq0zhvzs-7029a5,character,data-circle-role-layer,2,2750.0,2.75
participant-mq0zhvzs-7029a5,participant-mq0zhvzs-7029a5,aggregate-view,current-build-summary,2,2667.0,2.667
participant-mq0zhvzs-7029a5,participant-mq0zhvzs-7029a5,classScores,ability-score-grid,2,2314.0,2.314
participant-mq0zhvzs-7029a5,participant-mq0zhvzs-7029a5,character,party-dock,2,0.0,2.0
participant-mq0zhvzs-7029a5,participant-mq0zhvzs-7029a5,process-spiral-expanded,process-spiral-stage,2,0.0,2.0
participant-mq0zhvzs-7029a5,participant-mq0zhvzs-7029a5,spellsAbilities,data-circle-stage-main,1,1876.0,1.876
participant-mq0zhvzs-7029a5,participant-mq0zhvzs-7029a5,character,data-circle-damage-type-layer,2,0.0,1.75
participant-mq0zhvzs-7029a5,participant-mq0zhvzs-7029a5,classScores,build-editor-panel,2,0.0,1.75
participant-mq0zhvzs-7029a5,participant-mq0zhvzs-7029a5,classScores,data-circle-stage-aggregate,2,0.0,1.75
participant-mq0zhvzs-7029a5,participant-mq0zhvzs-7029a5,classScores,saved-builds-save-row,2,0.0,1.75
participant-mq0zhvzs-7029a5,participant-mq0zhvzs-7029a5,classScores,tool-tutorial-overlay,2,0.0,1.75
participant-mq0zhvzs-7029a5,participant-mq0zhvzs-7029a5,process-spiral-expanded,process-spiral-actions,2,0.0,1.75
participant-mq0zhvzs-7029a5,participant-mq0zhvzs-7029a5,process-spiral-expanded,process-spiral-controls,2,0.0,1.75
participant-mq0zhvzs-7029a5,participant-mq0zhvzs-7029a5,spellsAbilities,saved-builds-save-row,2,0.0,1.75
participant-mq0zhvzs-7029a5,participant-mq0zhvzs-7029a5,character,data-circle-spell-damage-preview-layer,1,1654.0,1.654
participant-mq0zhvzs-7029a5,participant-mq0zhvzs-7029a5,spellsAbilities,saved-builds-list,1,1440.0,1.44
participant-mq0zhvzs-7029a5,participant-mq0zhvzs-7029a5,classScores,saved-party-slot-current-editor,1,1437.0,1.437
participant-mq0zhvzs-7029a5,participant-mq0zhvzs-7029a5,character,process-spiral-panel,1,1300.0,1.3
participant-mq0zhvzs-7029a5,participant-mq0zhvzs-7029a5,classScores,feats-section,2,1295.0,1.295
participant-mq0zhvzs-7029a5,participant-mq0zhvzs-7029a5,classScores,point-buy-header,1,1185.0,1.185
participant-mq0zhvzs-7029a5,participant-mq0zhvzs-7029a5,spellsAbilities,saved-build-card,1,1069.0,1.069
participant-mq0zhvzs-7029a5,participant-mq0zhvzs-7029a5,classScores,process-spiral-stage,1,0.0,1.0
participant-mq0zhvzs-7029a5,participant-mq0zhvzs-7029a5,classScores,lore-bard-skills-section,1,959.0,0.959
participant-mq0zhvzs-7029a5,participant-mq0zhvzs-7029a5,character,data-circle-damage-preview-layer,1,930.0,0.93
participant-mq0zhvzs-7029a5,participant-mq0zhvzs-7029a5,classScores,saved-builds-header,1,907.0,0.907
participant-mq0zhvzs-7029a5,participant-mq0zhvzs-7029a5,character,process-spiral-world,1,890.0,0.89
participant-mq0zhvzs-7029a5,participant-mq0zhvzs-7029a5,spellsAbilities,process-spiral-panel,1,846.0,0.846
participant-mq0zhvzs-7029a5,participant-mq0zhvzs-7029a5,spellsAbilities,spells-abilities-tab,1,777.0,0.777
participant-mq0zhvzs-7029a5,participant-mq0zhvzs-7029a5,character,data-circle-dpr-controls,1,0.0,0.75
participant-mq0zhvzs-7029a5,participant-mq0zhvzs-7029a5,spellsAbilities,main-data-circle-frame,1,745.0,0.745
participant-mq0zhvzs-7029a5,participant-mq0zhvzs-7029a5,character,saved-builds-list,1,704.0,0.704
participant-mq0zhvzs-7029a5,participant-mq0zhvzs-7029a5,spellsAbilities,spell-book,1,640.0,0.64
participant-mq0zhvzs-7029a5,participant-mq0zhvzs-7029a5,process-spiral-expanded,data-circle-range-layer,1,618.0,0.618
participant-mq2ql73p-7cf181,participant-mq2ql73p-7cf181,character,character-basic-fields,444,563996.0,564.823
participant-mq2ql73p-7cf181,participant-mq2ql73p-7cf181,spellsAbilities,spell-button,355,521518.0,541.028
participant-mq2ql73p-7cf181,participant-mq2ql73p-7cf181,spellsAbilities,class-feature-button,150,696328.0,380.521
participant-mq2ql73p-7cf181,participant-mq2ql73p-7cf181,classScores,feat-card,208,344578.0,348.747
participant-mq2ql73p-7cf181,participant-mq2ql73p-7cf181,spellsAbilities,tool-tutorial-overlay,188,450625.0,335.2
participant-mq2ql73p-7cf181,participant-mq2ql73p-7cf181,spellsAbilities,study-survey-modal,213,865593.0,319.432
participant-mq2ql73p-7cf181,participant-mq2ql73p-7cf181,classScores,ability-score-card,261,31363.0,235.449
participant-mq2ql73p-7cf181,participant-mq2ql73p-7cf181,character,study-survey-modal,136,174133.0,200.09
participant-mq2ql73p-7cf181,participant-mq2ql73p-7cf181,classScores,class-progression-fields,101,95288.0,122.054
participant-mq2ql73p-7cf181,participant-mq2ql73p-7cf181,character,class-skill-grid,67,49185.0,80.685
participant-mq2ql73p-7cf181,participant-mq2ql73p-7cf181,character,tool-tutorial-overlay,36,176379.0,72.836
participant-mq2ql73p-7cf181,participant-mq2ql73p-7cf181,classScores,level-stepper,64,1723.0,56.973
participant-mq2ql73p-7cf181,participant-mq2ql73p-7cf181,classScores,flexible-ability-bonus-fields,44,26343.0,53.843
participant-mq2ql73p-7cf181,participant-mq2ql73p-7cf181,character,class-skill-proficiencies-section,34,58134.0,49.124
participant-mq2ql73p-7cf181,participant-mq2ql73p-7cf181,classScores,feat-weapon-master-grid,30,25734.0,32.477
participant-mq2ql73p-7cf181,participant-mq2ql73p-7cf181,classScores,data-circle-range-layer,17,28280.0,28.28
participant-mq2ql73p-7cf181,participant-mq2ql73p-7cf181,classScores,ranger-proficiencies-section,16,71411.0,28.051
participant-mq2ql73p-7cf181,participant-mq2ql73p-7cf181,character,locked-proficiencies-section,16,36465.0,25.963
participant-mq2ql73p-7cf181,participant-mq2ql73p-7cf181,classScores,feat-skill-grid,21,17286.0,25.477
participant-mq2ql73p-7cf181,participant-mq2ql73p-7cf181,character,locked-skill-grid,23,17567.0,25.317
participant-mq2ql73p-7cf181,participant-mq2ql73p-7cf181,spellsAbilities,feature-icon-grid,10,129917.0,24.071
participant-mq2ql73p-7cf181,participant-mq2ql73p-7cf181,spellsAbilities,workspace-header-actions,17,11226.0,21.726
participant-mq2ql73p-7cf181,participant-mq2ql73p-7cf181,spellsAbilities,feature-display-heading,13,22902.0,20.673
participant-mq2ql73p-7cf181,participant-mq2ql73p-7cf181,classScores,feats-section,10,21573.0,18.698
participant-mq2ql73p-7cf181,participant-mq2ql73p-7cf181,classScores,planner-tabs,21,2684.0,18.434
participant-mq2ql73p-7cf181,participant-mq2ql73p-7cf181,classScores,class-scores-tab,14,14846.0,17.596
participant-mq2ql73p-7cf181,participant-mq2ql73p-7cf181,spellsAbilities,build-editor-panel,5,192776.0,16.668
participant-mq2ql73p-7cf181,participant-mq2ql73p-7cf181,character,data-circle-range-layer,11,13074.0,16.574
participant-mq2ql73p-7cf181,participant-mq2ql73p-7cf181,spellsAbilities,spell-rank-section,12,19420.0,14.876
participant-mq2ql73p-7cf181,participant-mq2ql73p-7cf181,character,character-tab,16,2420.0,14.42
participant-mq2ql73p-7cf181,participant-mq2ql73p-7cf181,spellsAbilities,planner-tabs,11,9313.0,14.371
participant-mq2ql73p-7cf181,participant-mq2ql73p-7cf181,classScores,feat-manoeuvre-grid,12,10650.0,14.15
participant-mq2ql73p-7cf181,participant-mq2ql73p-7cf181,spellsAbilities,spells-abilities-heading,5,21181.0,13.99
participant-mq2ql73p-7cf181,participant-mq2ql73p-7cf181,character,planner-tabs,15,806.0,13.056
participant-mq2ql73p-7cf181,participant-mq2ql73p-7cf181,aggregate-view,data-circle-stage-main,8,16428.0,12.667
participant-mq2ql73p-7cf181,participant-mq2ql73p-7cf181,spellsAbilities,study-logging-panel,9,10706.0,12.456
participant-mq2ql73p-7cf181,participant-mq2ql73p-7cf181,classScores,point-buy-header,8,33984.0,11.702
participant-mq2ql73p-7cf181,participant-mq2ql73p-7cf181,character,focus-selector,13,2809.0,11.559
participant-mq2ql73p-7cf181,participant-mq2ql73p-7cf181,classScores,tool-tutorial-overlay,6,17551.0,9.539
participant-mq2ql73p-7cf181,participant-mq2ql73p-7cf181,character,saved-build-party-actions,7,5890.0,9.39
participant-mq2ql73p-7cf181,participant-mq2ql73p-7cf181,classScores,feat-single-ability-grid,6,10614.0,9.362
participant-mq2ql73p-7cf181,participant-mq2ql73p-7cf181,spellsAbilities,planner-half,10,0.0,9.0
participant-mq2ql73p-7cf181,participant-mq2ql73p-7cf181,spellsAbilities,data-circle-range-layer,5,7399.0,8.865
participant-mq2ql73p-7cf181,participant-mq2ql73p-7cf181,classScores,feat-weapon-master-ability-grid,7,5884.0,8.634
participant-mq2ql73p-7cf181,participant-mq2ql73p-7cf181,classScores,feat-martial-adept-section,3,9341.0,8.418
participant-mq2ql73p-7cf181,participant-mq2ql73p-7cf181,spellsAbilities,spells-abilities-empty-class-placeholder,2,51428.0,8.393
participant-mq2ql73p-7cf181,participant-mq2ql73p-7cf181,classScores,feat-asi-choice-grid,8,2737.0,8.237
participant-mq2ql73p-7cf181,participant-mq2ql73p-7cf181,spellsAbilities,data-circle-stage-main,5,8129.0,8.129
participant-mq2ql73p-7cf181,participant-mq2ql73p-7cf181,classScores,feat-elemental-adept-grid,7,4851.0,7.601
participant-mq2ql73p-7cf181,participant-mq2ql73p-7cf181,spellsAbilities,data-circle-stage-party,8,1639.0,6.889
