participant_id,session_id,event_category,event_type,count
participant-mq70m2z5-437293,participant-mq70m2z5-437293,visualization,data_circle_focus_hover_started,326
participant-mq70m2z5-437293,participant-mq70m2z5-437293,visualization,highlighted_item_tooltip_closed,308
participant-mq70m2z5-437293,participant-mq70m2z5-437293,visualization,data_circle_focus_selected,86
participant-mq70m2z5-437293,participant-mq70m2z5-437293,visualization,data_circle_damage_preview_updated,41
participant-mq70m2z5-437293,participant-mq70m2z5-437293,visualization,data_circle_focus_hover_dwell,28
participant-mq70m2z5-437293,participant-mq70m2z5-437293,visualization,data_circle_focus_cleared,13
participant-mq70m2z5-437293,participant-mq70m2z5-437293,visualization,linked_highlight_exposed,9
participant-mq70m2z5-437293,participant-mq70m2z5-437293,visualization,party_planner_toggled,4
participant-mq748vre-54ccf6,participant-mq748vre-54ccf6,build_edit,build_edit,337
participant-mq748vre-54ccf6,participant-mq748vre-54ccf6,build_edit,build_semantic_delta,337
participant-mq748vre-54ccf6,participant-mq748vre-54ccf6,build_edit,ability_score_changed,126
participant-mq748vre-54ccf6,participant-mq748vre-54ccf6,build_edit,spell_toggle_attempted,67
participant-mq748vre-54ccf6,participant-mq748vre-54ccf6,build_edit,level_changed,18
participant-mq748vre-54ccf6,participant-mq748vre-54ccf6,build_edit,feat_name_changed,15
participant-mq748vre-54ccf6,participant-mq748vre-54ccf6,build_edit,class_skill_toggle_attempted,14
participant-mq748vre-54ccf6,participant-mq748vre-54ccf6,build_edit,feat_ability_changed,11
participant-mq748vre-54ccf6,participant-mq748vre-54ccf6,build_edit,ability_bonus_changed,9
participant-mq748vre-54ccf6,participant-mq748vre-54ccf6,build_edit,limited_skill_toggle_attempted,7
participant-mq748vre-54ccf6,participant-mq748vre-54ccf6,build_edit,class_field_changed,4
participant-mq748vre-54ccf6,participant-mq748vre-54ccf6,build_edit,class_feature_toggle_attempted,3
participant-mq748vre-54ccf6,participant-mq748vre-54ccf6,build_lifecycle,saved_build_card_hover_started,56
participant-mq748vre-54ccf6,participant-mq748vre-54ccf6,build_lifecycle,saved_build_card_hover_ended,52
participant-mq748vre-54ccf6,participant-mq748vre-54ccf6,build_lifecycle,saved_build_card_hover_dwell,16
participant-mq748vre-54ccf6,participant-mq748vre-54ccf6,build_lifecycle,build_saved,4
participant-mq748vre-54ccf6,participant-mq748vre-54ccf6,build_lifecycle,history_entry_created,4
participant-mq748vre-54ccf6,participant-mq748vre-54ccf6,build_lifecycle,new_blank_build_started,4
participant-mq748vre-54ccf6,participant-mq748vre-54ccf6,build_lifecycle,save_current_build_clicked,4
participant-mq748vre-54ccf6,participant-mq748vre-54ccf6,build_lifecycle,build_loaded,1
participant-mq748vre-54ccf6,participant-mq748vre-54ccf6,build_lifecycle,saved_build_load_clicked,1
participant-mq748vre-54ccf6,participant-mq748vre-54ccf6,friction,invalid_selection_attempted,31
participant-mq748vre-54ccf6,participant-mq748vre-54ccf6,heatmap,heatmap_pointer_move,4030
participant-mq748vre-54ccf6,participant-mq748vre-54ccf6,heatmap,heatmap_click,611
participant-mq748vre-54ccf6,participant-mq748vre-54ccf6,heatmap,heatmap_hover_dwell,540
participant-mq748vre-54ccf6,participant-mq748vre-54ccf6,heatmap,heatmap_pointer_down,521
participant-mq748vre-54ccf6,participant-mq748vre-54ccf6,heatmap,heatmap_display_profile_captured,1
participant-mq748vre-54ccf6,participant-mq748vre-54ccf6,navigation,saved_build_search_changed,230
participant-mq748vre-54ccf6,participant-mq748vre-54ccf6,navigation,character_field_changed,63
participant-mq748vre-54ccf6,participant-mq748vre-54ccf6,navigation,tutorial_step_viewed,36
participant-mq748vre-54ccf6,participant-mq748vre-54ccf6,navigation,tutorial_step_changed,34
participant-mq748vre-54ccf6,participant-mq748vre-54ccf6,navigation,tab_changed,29
participant-mq748vre-54ccf6,participant-mq748vre-54ccf6,navigation,tutorial_closed,2
participant-mq748vre-54ccf6,participant-mq748vre-54ccf6,navigation,tutorial_opened,2
participant-mq748vre-54ccf6,participant-mq748vre-54ccf6,navigation,tutorial_required_acknowledgement_changed,2
participant-mq748vre-54ccf6,participant-mq748vre-54ccf6,party,party_coverage_updated,364
participant-mq748vre-54ccf6,participant-mq748vre-54ccf6,party,party_gap_detected,364
participant-mq748vre-54ccf6,participant-mq748vre-54ccf6,party,party_gap_response_edit,332
participant-mq748vre-54ccf6,participant-mq748vre-54ccf6,party,party_slot_assigned,4
participant-mq748vre-54ccf6,participant-mq748vre-54ccf6,party,saved_build_send_to_party_clicked,4
participant-mq748vre-54ccf6,participant-mq748vre-54ccf6,party,current_editable_party_member_clear_clicked,1
participant-mq748vre-54ccf6,participant-mq748vre-54ccf6,party,party_focus_changed,1
participant-mq748vre-54ccf6,participant-mq748vre-54ccf6,party,party_slot_clear_clicked,1
participant-mq748vre-54ccf6,participant-mq748vre-54ccf6,party,party_slot_cleared,1
participant-mq748vre-54ccf6,participant-mq748vre-54ccf6,process,process_zoom_changed,15
participant-mq748vre-54ccf6,participant-mq748vre-54ccf6,process,process_node_hover_ended,1
participant-mq748vre-54ccf6,participant-mq748vre-54ccf6,process,process_node_hover_started,1
participant-mq748vre-54ccf6,participant-mq748vre-54ccf6,study,study_ended,1
participant-mq748vre-54ccf6,participant-mq748vre-54ccf6,study,study_session_auto_started,1
participant-mq748vre-54ccf6,participant-mq748vre-54ccf6,study,study_started,1
participant-mq748vre-54ccf6,participant-mq748vre-54ccf6,study,survey_post_task_submitted,1
participant-mq748vre-54ccf6,participant-mq748vre-54ccf6,study,survey_pre_task_submitted,1
participant-mq748vre-54ccf6,participant-mq748vre-54ccf6,system,system_metadata_captured,1
participant-mq748vre-54ccf6,participant-mq748vre-54ccf6,task,final_party_submitted,1
participant-mq748vre-54ccf6,participant-mq748vre-54ccf6,visualization,highlighted_item_tooltip_opened,1344
participant-mq748vre-54ccf6,participant-mq748vre-54ccf6,visualization,highlighted_item_tooltip_closed,1276
participant-mq748vre-54ccf6,participant-mq748vre-54ccf6,visualization,data_circle_focus_hover_ended,72
participant-mq748vre-54ccf6,participant-mq748vre-54ccf6,visualization,data_circle_focus_hover_started,72
participant-mq748vre-54ccf6,participant-mq748vre-54ccf6,visualization,data_circle_focus_selected,59
participant-mq748vre-54ccf6,participant-mq748vre-54ccf6,visualization,linked_highlight_exposed,38
participant-mq748vre-54ccf6,participant-mq748vre-54ccf6,visualization,data_circle_damage_preview_updated,30
participant-mq748vre-54ccf6,participant-mq748vre-54ccf6,visualization,data_circle_focus_cleared,15
participant-mq748vre-54ccf6,participant-mq748vre-54ccf6,visualization,data_circle_focus_hover_dwell,11
participant-mq748vre-54ccf6,participant-mq748vre-54ccf6,visualization,party_planner_toggled,4
participant-mq74r16t-8b9959,participant-mq74r16t-8b9959,build_edit,build_edit,389
participant-mq74r16t-8b9959,participant-mq74r16t-8b9959,build_edit,build_semantic_delta,389
participant-mq74r16t-8b9959,participant-mq74r16t-8b9959,build_edit,ability_score_changed,117
participant-mq74r16t-8b9959,participant-mq74r16t-8b9959,build_edit,spell_toggle_attempted,75
participant-mq74r16t-8b9959,participant-mq74r16t-8b9959,build_edit,feat_ability_changed,18
participant-mq74r16t-8b9959,participant-mq74r16t-8b9959,build_edit,feat_name_changed,13
participant-mq74r16t-8b9959,participant-mq74r16t-8b9959,build_edit,ability_bonus_changed,11
participant-mq74r16t-8b9959,participant-mq74r16t-8b9959,build_edit,class_skill_toggle_attempted,10
participant-mq74r16t-8b9959,participant-mq74r16t-8b9959,build_edit,limited_skill_toggle_attempted,9
participant-mq74r16t-8b9959,participant-mq74r16t-8b9959,build_edit,class_feature_toggle_attempted,6
participant-mq74r16t-8b9959,participant-mq74r16t-8b9959,build_edit,level_changed,6
participant-mq74r16t-8b9959,participant-mq74r16t-8b9959,build_edit,class_field_changed,5
participant-mq74r16t-8b9959,participant-mq74r16t-8b9959,build_edit,feat_choice_toggled,3
participant-mq74r16t-8b9959,participant-mq74r16t-8b9959,build_lifecycle,saved_build_card_hover_started,35
participant-mq74r16t-8b9959,participant-mq74r16t-8b9959,build_lifecycle,saved_build_card_hover_ended,32
participant-mq74r16t-8b9959,participant-mq74r16t-8b9959,build_lifecycle,saved_build_card_hover_dwell,19
participant-mq74r16t-8b9959,participant-mq74r16t-8b9959,build_lifecycle,build_saved,4
participant-mq74r16t-8b9959,participant-mq74r16t-8b9959,build_lifecycle,history_entry_created,4
participant-mq74r16t-8b9959,participant-mq74r16t-8b9959,build_lifecycle,save_current_build_clicked,4
participant-mq74r16t-8b9959,participant-mq74r16t-8b9959,build_lifecycle,new_blank_build_started,3
participant-mq74r16t-8b9959,participant-mq74r16t-8b9959,friction,invalid_selection_attempted,24
participant-mq74r16t-8b9959,participant-mq74r16t-8b9959,heatmap,heatmap_pointer_move,3834
participant-mq74r16t-8b9959,participant-mq74r16t-8b9959,heatmap,heatmap_hover_dwell,1304
participant-mq74r16t-8b9959,participant-mq74r16t-8b9959,heatmap,heatmap_click,542
participant-mq74r16t-8b9959,participant-mq74r16t-8b9959,heatmap,heatmap_pointer_down,472
participant-mq74r16t-8b9959,participant-mq74r16t-8b9959,heatmap,heatmap_display_profile_captured,1
participant-mq74r16t-8b9959,participant-mq74r16t-8b9959,navigation,saved_build_search_changed,256
participant-mq74r16t-8b9959,participant-mq74r16t-8b9959,navigation,character_field_changed,116
participant-mq74r16t-8b9959,participant-mq74r16t-8b9959,navigation,tutorial_step_viewed,16
participant-mq74r16t-8b9959,participant-mq74r16t-8b9959,navigation,tutorial_step_changed,15
participant-mq74r16t-8b9959,participant-mq74r16t-8b9959,navigation,tab_changed,14
participant-mq74r16t-8b9959,participant-mq74r16t-8b9959,navigation,tutorial_closed,1
participant-mq74r16t-8b9959,participant-mq74r16t-8b9959,navigation,tutorial_opened,1
participant-mq74r16t-8b9959,participant-mq74r16t-8b9959,navigation,tutorial_required_acknowledgement_changed,1
participant-mq74r16t-8b9959,participant-mq74r16t-8b9959,party,party_coverage_updated,413
participant-mq74r16t-8b9959,participant-mq74r16t-8b9959,party,party_gap_detected,413
participant-mq74r16t-8b9959,participant-mq74r16t-8b9959,party,party_gap_response_edit,387
participant-mq74r16t-8b9959,participant-mq74r16t-8b9959,party,aggregate_to_member_revision,120
participant-mq74r16t-8b9959,participant-mq74r16t-8b9959,party,party_focus_changed,7
participant-mq74r16t-8b9959,participant-mq74r16t-8b9959,party,current_editable_party_member_clear_clicked,3
participant-mq74r16t-8b9959,participant-mq74r16t-8b9959,party,party_slot_assigned,3
participant-mq74r16t-8b9959,participant-mq74r16t-8b9959,party,saved_build_send_to_party_clicked,3
participant-mq74r16t-8b9959,participant-mq74r16t-8b9959,process,process_zoom_changed,138
participant-mq74r16t-8b9959,participant-mq74r16t-8b9959,process,process_node_hover_ended,2
participant-mq74r16t-8b9959,participant-mq74r16t-8b9959,process,process_node_hover_started,2
participant-mq74r16t-8b9959,participant-mq74r16t-8b9959,process,process_node_hover_dwell,1
participant-mq74r16t-8b9959,participant-mq74r16t-8b9959,study,study_ended,1
participant-mq74r16t-8b9959,participant-mq74r16t-8b9959,study,study_session_auto_started,1
participant-mq74r16t-8b9959,participant-mq74r16t-8b9959,study,study_started,1
participant-mq74r16t-8b9959,participant-mq74r16t-8b9959,study,survey_post_task_submitted,1
participant-mq74r16t-8b9959,participant-mq74r16t-8b9959,study,survey_pre_task_submitted,1
participant-mq74r16t-8b9959,participant-mq74r16t-8b9959,system,system_metadata_captured,1
participant-mq74r16t-8b9959,participant-mq74r16t-8b9959,task,final_party_submitted,1
participant-mq74r16t-8b9959,participant-mq74r16t-8b9959,visualization,highlighted_item_tooltip_opened,957
participant-mq74r16t-8b9959,participant-mq74r16t-8b9959,visualization,highlighted_item_tooltip_closed,880
participant-mq74r16t-8b9959,participant-mq74r16t-8b9959,visualization,data_circle_focus_hover_ended,531
participant-mq74r16t-8b9959,participant-mq74r16t-8b9959,visualization,data_circle_focus_hover_started,531
participant-mq74r16t-8b9959,participant-mq74r16t-8b9959,visualization,data_circle_focus_selected,418
participant-mq74r16t-8b9959,participant-mq74r16t-8b9959,visualization,linked_highlight_exposed,349
participant-mq74r16t-8b9959,participant-mq74r16t-8b9959,visualization,data_circle_focus_hover_dwell,211
participant-mq74r16t-8b9959,participant-mq74r16t-8b9959,visualization,data_circle_damage_preview_updated,61
participant-mq74r16t-8b9959,participant-mq74r16t-8b9959,visualization,data_circle_focus_cleared,29
participant-mq74r16t-8b9959,participant-mq74r16t-8b9959,visualization,party_planner_toggled,7
participant-mq86r5q8-62d0e9,participant-mq86r5q8-62d0e9,build_edit,build_edit,415
participant-mq86r5q8-62d0e9,participant-mq86r5q8-62d0e9,build_edit,build_semantic_delta,415
participant-mq86r5q8-62d0e9,participant-mq86r5q8-62d0e9,build_edit,ability_score_changed,137
participant-mq86r5q8-62d0e9,participant-mq86r5q8-62d0e9,build_edit,spell_toggle_attempted,56
participant-mq86r5q8-62d0e9,participant-mq86r5q8-62d0e9,build_edit,class_skill_toggle_attempted,25
participant-mq86r5q8-62d0e9,participant-mq86r5q8-62d0e9,build_edit,class_feature_toggle_attempted,19
participant-mq86r5q8-62d0e9,participant-mq86r5q8-62d0e9,build_edit,feat_ability_changed,19
participant-mq86r5q8-62d0e9,participant-mq86r5q8-62d0e9,build_edit,feat_name_changed,15
participant-mq86r5q8-62d0e9,participant-mq86r5q8-62d0e9,build_edit,ability_bonus_changed,9
participant-mq86r5q8-62d0e9,participant-mq86r5q8-62d0e9,build_edit,class_field_changed,5
participant-mq86r5q8-62d0e9,participant-mq86r5q8-62d0e9,build_edit,level_changed,4
participant-mq86r5q8-62d0e9,participant-mq86r5q8-62d0e9,build_lifecycle,saved_build_card_hover_started,30
participant-mq86r5q8-62d0e9,participant-mq86r5q8-62d0e9,build_lifecycle,saved_build_card_hover_ended,25
participant-mq86r5q8-62d0e9,participant-mq86r5q8-62d0e9,build_lifecycle,saved_build_card_hover_dwell,18
participant-mq86r5q8-62d0e9,participant-mq86r5q8-62d0e9,build_lifecycle,build_saved,4
participant-mq86r5q8-62d0e9,participant-mq86r5q8-62d0e9,build_lifecycle,history_entry_created,4
participant-mq86r5q8-62d0e9,participant-mq86r5q8-62d0e9,build_lifecycle,save_current_build_clicked,4
participant-mq86r5q8-62d0e9,participant-mq86r5q8-62d0e9,build_lifecycle,new_blank_build_started,3
participant-mq86r5q8-62d0e9,participant-mq86r5q8-62d0e9,build_lifecycle,build_loaded,2
participant-mq86r5q8-62d0e9,participant-mq86r5q8-62d0e9,build_lifecycle,saved_build_load_clicked,2
participant-mq86r5q8-62d0e9,participant-mq86r5q8-62d0e9,evaluation,evaluation_failed,3
participant-mq86r5q8-62d0e9,participant-mq86r5q8-62d0e9,evaluation,evaluation_requested,3
participant-mq86r5q8-62d0e9,participant-mq86r5q8-62d0e9,evaluation,simulator_request_failed,3
participant-mq86r5q8-62d0e9,participant-mq86r5q8-62d0e9,evaluation,simulator_request_started,3
participant-mq86r5q8-62d0e9,participant-mq86r5q8-62d0e9,friction,invalid_selection_attempted,55
participant-mq86r5q8-62d0e9,participant-mq86r5q8-62d0e9,heatmap,heatmap_pointer_move,2334
participant-mq86r5q8-62d0e9,participant-mq86r5q8-62d0e9,heatmap,heatmap_hover_dwell,698
participant-mq86r5q8-62d0e9,participant-mq86r5q8-62d0e9,heatmap,heatmap_click,652
participant-mq86r5q8-62d0e9,participant-mq86r5q8-62d0e9,heatmap,heatmap_pointer_down,592
participant-mq86r5q8-62d0e9,participant-mq86r5q8-62d0e9,heatmap,heatmap_display_profile_captured,1
participant-mq86r5q8-62d0e9,participant-mq86r5q8-62d0e9,navigation,saved_build_search_changed,247
participant-mq86r5q8-62d0e9,participant-mq86r5q8-62d0e9,navigation,character_field_changed,130
participant-mq86r5q8-62d0e9,participant-mq86r5q8-62d0e9,navigation,tutorial_step_viewed,18
participant-mq86r5q8-62d0e9,participant-mq86r5q8-62d0e9,navigation,tab_changed,17
participant-mq86r5q8-62d0e9,participant-mq86r5q8-62d0e9,navigation,tutorial_step_changed,17
participant-mq86r5q8-62d0e9,participant-mq86r5q8-62d0e9,navigation,tutorial_closed,1
participant-mq86r5q8-62d0e9,participant-mq86r5q8-62d0e9,navigation,tutorial_opened,1
participant-mq86r5q8-62d0e9,participant-mq86r5q8-62d0e9,navigation,tutorial_required_acknowledgement_changed,1
participant-mq86r5q8-62d0e9,participant-mq86r5q8-62d0e9,party,party_coverage_updated,438
participant-mq86r5q8-62d0e9,participant-mq86r5q8-62d0e9,party,party_gap_detected,438
participant-mq86r5q8-62d0e9,participant-mq86r5q8-62d0e9,party,party_gap_response_edit,414
participant-mq86r5q8-62d0e9,participant-mq86r5q8-62d0e9,party,aggregate_to_member_revision,68
participant-mq86r5q8-62d0e9,participant-mq86r5q8-62d0e9,party,party_slot_assigned,4
participant-mq86r5q8-62d0e9,participant-mq86r5q8-62d0e9,party,saved_build_send_to_party_clicked,4
participant-mq86r5q8-62d0e9,participant-mq86r5q8-62d0e9,party,party_focus_changed,3
participant-mq86r5q8-62d0e9,participant-mq86r5q8-62d0e9,process,process_zoom_changed,66
participant-mq86r5q8-62d0e9,participant-mq86r5q8-62d0e9,process,process_node_hover_ended,4
participant-mq86r5q8-62d0e9,participant-mq86r5q8-62d0e9,process,process_node_hover_started,4
participant-mq86r5q8-62d0e9,participant-mq86r5q8-62d0e9,process,process_node_hover_dwell,2
participant-mq86r5q8-62d0e9,participant-mq86r5q8-62d0e9,process,process_pan_completed,2
participant-mq86r5q8-62d0e9,participant-mq86r5q8-62d0e9,study,study_ended,1
participant-mq86r5q8-62d0e9,participant-mq86r5q8-62d0e9,study,study_session_auto_started,1
participant-mq86r5q8-62d0e9,participant-mq86r5q8-62d0e9,study,study_started,1
participant-mq86r5q8-62d0e9,participant-mq86r5q8-62d0e9,study,survey_post_task_submitted,1
participant-mq86r5q8-62d0e9,participant-mq86r5q8-62d0e9,study,survey_pre_task_submitted,1
participant-mq86r5q8-62d0e9,participant-mq86r5q8-62d0e9,system,system_metadata_captured,1
participant-mq86r5q8-62d0e9,participant-mq86r5q8-62d0e9,task,final_party_submitted,1
participant-mq86r5q8-62d0e9,participant-mq86r5q8-62d0e9,visualization,highlighted_item_tooltip_opened,534
participant-mq86r5q8-62d0e9,participant-mq86r5q8-62d0e9,visualization,highlighted_item_tooltip_closed,471
participant-mq86r5q8-62d0e9,participant-mq86r5q8-62d0e9,visualization,data_circle_damage_preview_updated,72
participant-mq86r5q8-62d0e9,participant-mq86r5q8-62d0e9,visualization,data_circle_focus_hover_ended,44
participant-mq86r5q8-62d0e9,participant-mq86r5q8-62d0e9,visualization,data_circle_focus_hover_started,44
participant-mq86r5q8-62d0e9,participant-mq86r5q8-62d0e9,visualization,data_circle_focus_selected,22
participant-mq86r5q8-62d0e9,participant-mq86r5q8-62d0e9,visualization,linked_highlight_exposed,19
participant-mq86r5q8-62d0e9,participant-mq86r5q8-62d0e9,visualization,data_circle_focus_hover_dwell,7
participant-mq86r5q8-62d0e9,participant-mq86r5q8-62d0e9,visualization,data_circle_focus_cleared,6
participant-mq86r5q8-62d0e9,participant-mq86r5q8-62d0e9,visualization,party_planner_toggled,2
participant-mq89l4pr-50d828,participant-mq89l4pr-50d828,build_edit,build_edit,300
participant-mq89l4pr-50d828,participant-mq89l4pr-50d828,build_edit,build_semantic_delta,300
participant-mq89l4pr-50d828,participant-mq89l4pr-50d828,build_edit,ability_score_changed,106
participant-mq89l4pr-50d828,participant-mq89l4pr-50d828,build_edit,spell_toggle_attempted,24
participant-mq89l4pr-50d828,participant-mq89l4pr-50d828,build_edit,feat_name_changed,22
participant-mq89l4pr-50d828,participant-mq89l4pr-50d828,build_edit,class_feature_toggle_attempted,10
participant-mq89l4pr-50d828,participant-mq89l4pr-50d828,build_edit,class_skill_toggle_attempted,10
participant-mq89l4pr-50d828,participant-mq89l4pr-50d828,build_edit,ability_bonus_changed,8
participant-mq89l4pr-50d828,participant-mq89l4pr-50d828,build_edit,feat_ability_changed,6
participant-mq89l4pr-50d828,participant-mq89l4pr-50d828,build_edit,class_field_changed,4
participant-mq89l4pr-50d828,participant-mq89l4pr-50d828,build_edit,feat_choice_toggled,4
participant-mq89l4pr-50d828,participant-mq89l4pr-50d828,build_edit,level_changed,2
participant-mq89l4pr-50d828,participant-mq89l4pr-50d828,build_lifecycle,saved_build_card_hover_started,28
participant-mq89l4pr-50d828,participant-mq89l4pr-50d828,build_lifecycle,saved_build_card_hover_ended,18
participant-mq89l4pr-50d828,participant-mq89l4pr-50d828,build_lifecycle,saved_build_card_hover_dwell,13
participant-mq89l4pr-50d828,participant-mq89l4pr-50d828,build_lifecycle,build_saved,7
participant-mq89l4pr-50d828,participant-mq89l4pr-50d828,build_lifecycle,history_entry_created,7
participant-mq89l4pr-50d828,participant-mq89l4pr-50d828,build_lifecycle,save_current_build_clicked,7
participant-mq89l4pr-50d828,participant-mq89l4pr-50d828,build_lifecycle,new_blank_build_started,4
participant-mq89l4pr-50d828,participant-mq89l4pr-50d828,build_lifecycle,build_deleted,3
participant-mq89l4pr-50d828,participant-mq89l4pr-50d828,build_lifecycle,saved_build_delete_clicked,3
participant-mq89l4pr-50d828,participant-mq89l4pr-50d828,build_lifecycle,build_loaded,1
participant-mq89l4pr-50d828,participant-mq89l4pr-50d828,build_lifecycle,saved_build_load_clicked,1
participant-mq89l4pr-50d828,participant-mq89l4pr-50d828,evaluation,evaluation_failed,2
participant-mq89l4pr-50d828,participant-mq89l4pr-50d828,evaluation,evaluation_requested,2
participant-mq89l4pr-50d828,participant-mq89l4pr-50d828,evaluation,simulator_request_failed,2
participant-mq89l4pr-50d828,participant-mq89l4pr-50d828,evaluation,simulator_request_started,2
participant-mq89l4pr-50d828,participant-mq89l4pr-50d828,friction,invalid_selection_attempted,84
participant-mq89l4pr-50d828,participant-mq89l4pr-50d828,heatmap,heatmap_pointer_move,2215
participant-mq89l4pr-50d828,participant-mq89l4pr-50d828,heatmap,heatmap_hover_dwell,940
participant-mq89l4pr-50d828,participant-mq89l4pr-50d828,heatmap,heatmap_click,598
participant-mq89l4pr-50d828,participant-mq89l4pr-50d828,heatmap,heatmap_pointer_down,521
participant-mq89l4pr-50d828,participant-mq89l4pr-50d828,heatmap,heatmap_display_profile_captured,1
participant-mq89l4pr-50d828,participant-mq89l4pr-50d828,navigation,saved_build_search_changed,195
participant-mq89l4pr-50d828,participant-mq89l4pr-50d828,navigation,character_field_changed,104
participant-mq89l4pr-50d828,participant-mq89l4pr-50d828,navigation,tutorial_step_viewed,18
participant-mq89l4pr-50d828,participant-mq89l4pr-50d828,navigation,tutorial_step_changed,16
participant-mq89l4pr-50d828,participant-mq89l4pr-50d828,navigation,tab_changed,11
participant-mq89l4pr-50d828,participant-mq89l4pr-50d828,navigation,tutorial_closed,2
participant-mq89l4pr-50d828,participant-mq89l4pr-50d828,navigation,tutorial_opened,2
participant-mq89l4pr-50d828,participant-mq89l4pr-50d828,navigation,tutorial_required_acknowledgement_changed,1
participant-mq89l4pr-50d828,participant-mq89l4pr-50d828,party,party_coverage_updated,329
participant-mq89l4pr-50d828,participant-mq89l4pr-50d828,party,party_gap_detected,329
participant-mq89l4pr-50d828,participant-mq89l4pr-50d828,party,party_gap_response_edit,295
participant-mq89l4pr-50d828,participant-mq89l4pr-50d828,party,party_focus_changed,7
participant-mq89l4pr-50d828,participant-mq89l4pr-50d828,party,current_editable_party_member_focus_clicked,4
participant-mq89l4pr-50d828,participant-mq89l4pr-50d828,party,party_slot_assigned,3
participant-mq89l4pr-50d828,participant-mq89l4pr-50d828,party,saved_build_send_to_party_clicked,3
participant-mq89l4pr-50d828,participant-mq89l4pr-50d828,process,process_zoom_changed,67
participant-mq89l4pr-50d828,participant-mq89l4pr-50d828,process,process_node_hover_ended,7
participant-mq89l4pr-50d828,participant-mq89l4pr-50d828,process,process_node_hover_started,7
participant-mq89l4pr-50d828,participant-mq89l4pr-50d828,process,process_node_hover_dwell,1
participant-mq89l4pr-50d828,participant-mq89l4pr-50d828,process,process_pan_completed,1
participant-mq89l4pr-50d828,participant-mq89l4pr-50d828,study,study_ended,1
participant-mq89l4pr-50d828,participant-mq89l4pr-50d828,study,study_session_auto_started,1
participant-mq89l4pr-50d828,participant-mq89l4pr-50d828,study,study_started,1
participant-mq89l4pr-50d828,participant-mq89l4pr-50d828,study,survey_post_task_submitted,1
participant-mq89l4pr-50d828,participant-mq89l4pr-50d828,study,survey_pre_task_submitted,1
participant-mq89l4pr-50d828,participant-mq89l4pr-50d828,system,system_metadata_captured,1
participant-mq89l4pr-50d828,participant-mq89l4pr-50d828,task,final_party_submitted,1
participant-mq89l4pr-50d828,participant-mq89l4pr-50d828,visualization,data_circle_focus_hover_ended,360
participant-mq89l4pr-50d828,participant-mq89l4pr-50d828,visualization,data_circle_focus_hover_started,360
participant-mq89l4pr-50d828,participant-mq89l4pr-50d828,visualization,data_circle_focus_selected,261
participant-mq89l4pr-50d828,participant-mq89l4pr-50d828,visualization,highlighted_item_tooltip_opened,239
participant-mq89l4pr-50d828,participant-mq89l4pr-50d828,visualization,highlighted_item_tooltip_closed,211
participant-mq89l4pr-50d828,participant-mq89l4pr-50d828,visualization,data_circle_focus_hover_dwell,132
participant-mq89l4pr-50d828,participant-mq89l4pr-50d828,visualization,linked_highlight_exposed,93
participant-mq89l4pr-50d828,participant-mq89l4pr-50d828,visualization,data_circle_damage_preview_updated,48
participant-mq89l4pr-50d828,participant-mq89l4pr-50d828,visualization,data_circle_focus_cleared,27
participant-mq89l4pr-50d828,participant-mq89l4pr-50d828,visualization,party_planner_toggled,6
participant-mq9rrhhc-33dea0,participant-mq9rrhhc-33dea0,build_edit,build_edit,513
participant-mq9rrhhc-33dea0,participant-mq9rrhhc-33dea0,build_edit,build_semantic_delta,513
participant-mq9rrhhc-33dea0,participant-mq9rrhhc-33dea0,build_edit,ability_score_changed,142
participant-mq9rrhhc-33dea0,participant-mq9rrhhc-33dea0,build_edit,spell_toggle_attempted,33
participant-mq9rrhhc-33dea0,participant-mq9rrhhc-33dea0,build_edit,level_changed,21
participant-mq9rrhhc-33dea0,participant-mq9rrhhc-33dea0,build_edit,feat_name_changed,15
participant-mq9rrhhc-33dea0,participant-mq9rrhhc-33dea0,build_edit,feat_ability_changed,14
participant-mq9rrhhc-33dea0,participant-mq9rrhhc-33dea0,build_edit,class_skill_toggle_attempted,13
participant-mq9rrhhc-33dea0,participant-mq9rrhhc-33dea0,build_edit,ability_bonus_changed,11
participant-mq9rrhhc-33dea0,participant-mq9rrhhc-33dea0,build_edit,class_feature_toggle_attempted,8
participant-mq9rrhhc-33dea0,participant-mq9rrhhc-33dea0,build_edit,limited_skill_toggle_attempted,8
participant-mq9rrhhc-33dea0,participant-mq9rrhhc-33dea0,build_edit,class_field_changed,5
participant-mq9rrhhc-33dea0,participant-mq9rrhhc-33dea0,build_lifecycle,saved_build_card_hover_started,35
participant-mq9rrhhc-33dea0,participant-mq9rrhhc-33dea0,build_lifecycle,saved_build_card_hover_ended,28
participant-mq9rrhhc-33dea0,participant-mq9rrhhc-33dea0,build_lifecycle,saved_build_card_hover_dwell,16
participant-mq9rrhhc-33dea0,participant-mq9rrhhc-33dea0,build_lifecycle,build_saved,5
participant-mq9rrhhc-33dea0,participant-mq9rrhhc-33dea0,build_lifecycle,history_entry_created,5
participant-mq9rrhhc-33dea0,participant-mq9rrhhc-33dea0,build_lifecycle,save_current_build_clicked,5
participant-mq9rrhhc-33dea0,participant-mq9rrhhc-33dea0,build_lifecycle,new_blank_build_started,4
participant-mq9rrhhc-33dea0,participant-mq9rrhhc-33dea0,build_lifecycle,build_deleted,2
participant-mq9rrhhc-33dea0,participant-mq9rrhhc-33dea0,build_lifecycle,saved_build_delete_clicked,2
