participant_id,session_id,time_bin_min,event_family,count
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,40,Saved-build workflow,4
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,40,Visualization inspection,63
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,45,Build edits,46
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,45,Friction or blocked action,11
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,45,Navigation/process,1
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,45,Party planning,46
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,45,Visualization inspection,127
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,50,Build edits,4
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,50,Friction or blocked action,1
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,50,Navigation/process,5
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,50,Party planning,5
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,50,Saved-build workflow,4
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,50,Visualization inspection,81
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,55,Build edits,60
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,55,Friction or blocked action,22
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,55,Navigation/process,6
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,55,Party planning,60
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,55,Visualization inspection,33
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,60,Build edits,2
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,60,Party planning,2
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,60,Simulator/evaluation,8
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,60,Visualization inspection,20
participant-mq6h4za4-3dd8ed,participant-mq6h4za4-3dd8ed,0,Visualization inspection,14
participant-mq6h4za4-3dd8ed,participant-mq6h4za4-3dd8ed,5,Build edits,55
participant-mq6h4za4-3dd8ed,participant-mq6h4za4-3dd8ed,5,Friction or blocked action,9
participant-mq6h4za4-3dd8ed,participant-mq6h4za4-3dd8ed,5,Navigation/process,1
participant-mq6h4za4-3dd8ed,participant-mq6h4za4-3dd8ed,5,Party planning,54
participant-mq6h4za4-3dd8ed,participant-mq6h4za4-3dd8ed,5,Visualization inspection,7
participant-mq6h4za4-3dd8ed,participant-mq6h4za4-3dd8ed,10,Build edits,24
participant-mq6h4za4-3dd8ed,participant-mq6h4za4-3dd8ed,10,Navigation/process,3
participant-mq6h4za4-3dd8ed,participant-mq6h4za4-3dd8ed,10,Party planning,24
participant-mq6h4za4-3dd8ed,participant-mq6h4za4-3dd8ed,10,Visualization inspection,251
participant-mq6h4za4-3dd8ed,participant-mq6h4za4-3dd8ed,15,Build edits,11
participant-mq6h4za4-3dd8ed,participant-mq6h4za4-3dd8ed,15,Friction or blocked action,5
participant-mq6h4za4-3dd8ed,participant-mq6h4za4-3dd8ed,15,Navigation/process,6
participant-mq6h4za4-3dd8ed,participant-mq6h4za4-3dd8ed,15,Party planning,11
participant-mq6h4za4-3dd8ed,participant-mq6h4za4-3dd8ed,15,Saved-build workflow,3
participant-mq6h4za4-3dd8ed,participant-mq6h4za4-3dd8ed,15,Visualization inspection,208
participant-mq6h4za4-3dd8ed,participant-mq6h4za4-3dd8ed,20,Build edits,96
participant-mq6h4za4-3dd8ed,participant-mq6h4za4-3dd8ed,20,Navigation/process,55
participant-mq6h4za4-3dd8ed,participant-mq6h4za4-3dd8ed,20,Party planning,97
participant-mq6h4za4-3dd8ed,participant-mq6h4za4-3dd8ed,20,Saved-build workflow,1
participant-mq6h4za4-3dd8ed,participant-mq6h4za4-3dd8ed,20,Visualization inspection,38
participant-mq6h4za4-3dd8ed,participant-mq6h4za4-3dd8ed,25,Build edits,19
participant-mq6h4za4-3dd8ed,participant-mq6h4za4-3dd8ed,25,Friction or blocked action,1
participant-mq6h4za4-3dd8ed,participant-mq6h4za4-3dd8ed,25,Party planning,19
participant-mq6h4za4-3dd8ed,participant-mq6h4za4-3dd8ed,25,Visualization inspection,187
participant-mq6h4za4-3dd8ed,participant-mq6h4za4-3dd8ed,30,Build edits,34
participant-mq6h4za4-3dd8ed,participant-mq6h4za4-3dd8ed,30,Friction or blocked action,1
participant-mq6h4za4-3dd8ed,participant-mq6h4za4-3dd8ed,30,Navigation/process,3
participant-mq6h4za4-3dd8ed,participant-mq6h4za4-3dd8ed,30,Party planning,35
participant-mq6h4za4-3dd8ed,participant-mq6h4za4-3dd8ed,30,Saved-build workflow,4
participant-mq6h4za4-3dd8ed,participant-mq6h4za4-3dd8ed,30,Visualization inspection,49
participant-mq6h4za4-3dd8ed,participant-mq6h4za4-3dd8ed,35,Build edits,64
participant-mq6h4za4-3dd8ed,participant-mq6h4za4-3dd8ed,35,Friction or blocked action,4
participant-mq6h4za4-3dd8ed,participant-mq6h4za4-3dd8ed,35,Navigation/process,5
participant-mq6h4za4-3dd8ed,participant-mq6h4za4-3dd8ed,35,Party planning,65
participant-mq6h4za4-3dd8ed,participant-mq6h4za4-3dd8ed,35,Saved-build workflow,4
participant-mq6h4za4-3dd8ed,participant-mq6h4za4-3dd8ed,35,Visualization inspection,24
participant-mq6h4za4-3dd8ed,participant-mq6h4za4-3dd8ed,40,Build edits,40
participant-mq6h4za4-3dd8ed,participant-mq6h4za4-3dd8ed,40,Navigation/process,1
participant-mq6h4za4-3dd8ed,participant-mq6h4za4-3dd8ed,40,Party planning,40
participant-mq6h4za4-3dd8ed,participant-mq6h4za4-3dd8ed,40,Visualization inspection,175
participant-mq6wl4tc-aa847e,participant-mq6wl4tc-aa847e,0,Visualization inspection,16
participant-mq6wl4tc-aa847e,participant-mq6wl4tc-aa847e,5,Visualization inspection,36
participant-mq6wl4tc-aa847e,participant-mq6wl4tc-aa847e,10,Build edits,12
participant-mq6wl4tc-aa847e,participant-mq6wl4tc-aa847e,10,Party planning,11
participant-mq6wl4tc-aa847e,participant-mq6wl4tc-aa847e,10,Visualization inspection,43
participant-mq6wl4tc-aa847e,participant-mq6wl4tc-aa847e,15,Build edits,29
participant-mq6wl4tc-aa847e,participant-mq6wl4tc-aa847e,15,Party planning,28
participant-mq6wl4tc-aa847e,participant-mq6wl4tc-aa847e,20,Build edits,9
participant-mq6wl4tc-aa847e,participant-mq6wl4tc-aa847e,20,Party planning,8
participant-mq6wl4tc-aa847e,participant-mq6wl4tc-aa847e,25,Build edits,51
participant-mq6wl4tc-aa847e,participant-mq6wl4tc-aa847e,25,Friction or blocked action,37
participant-mq6wl4tc-aa847e,participant-mq6wl4tc-aa847e,25,Navigation/process,2
participant-mq6wl4tc-aa847e,participant-mq6wl4tc-aa847e,25,Party planning,51
participant-mq6wl4tc-aa847e,participant-mq6wl4tc-aa847e,25,Visualization inspection,56
participant-mq6wl4tc-aa847e,participant-mq6wl4tc-aa847e,30,Build edits,27
participant-mq6wl4tc-aa847e,participant-mq6wl4tc-aa847e,30,Friction or blocked action,2
participant-mq6wl4tc-aa847e,participant-mq6wl4tc-aa847e,30,Navigation/process,3
participant-mq6wl4tc-aa847e,participant-mq6wl4tc-aa847e,30,Party planning,27
participant-mq6wl4tc-aa847e,participant-mq6wl4tc-aa847e,35,Build edits,12
participant-mq6wl4tc-aa847e,participant-mq6wl4tc-aa847e,35,Navigation/process,7
participant-mq6wl4tc-aa847e,participant-mq6wl4tc-aa847e,35,Party planning,11
participant-mq6wl4tc-aa847e,participant-mq6wl4tc-aa847e,35,Visualization inspection,10
participant-mq6wl4tc-aa847e,participant-mq6wl4tc-aa847e,40,Build edits,10
participant-mq6wl4tc-aa847e,participant-mq6wl4tc-aa847e,40,Friction or blocked action,2
participant-mq6wl4tc-aa847e,participant-mq6wl4tc-aa847e,40,Navigation/process,13
participant-mq6wl4tc-aa847e,participant-mq6wl4tc-aa847e,40,Party planning,10
participant-mq6wl4tc-aa847e,participant-mq6wl4tc-aa847e,40,Visualization inspection,40
participant-mq6wl4tc-aa847e,participant-mq6wl4tc-aa847e,45,Build edits,47
participant-mq6wl4tc-aa847e,participant-mq6wl4tc-aa847e,45,Friction or blocked action,2
participant-mq6wl4tc-aa847e,participant-mq6wl4tc-aa847e,45,Navigation/process,14
participant-mq6wl4tc-aa847e,participant-mq6wl4tc-aa847e,45,Party planning,51
participant-mq6wl4tc-aa847e,participant-mq6wl4tc-aa847e,45,Saved-build workflow,4
participant-mq6wl4tc-aa847e,participant-mq6wl4tc-aa847e,45,Visualization inspection,69
participant-mq6wl4tc-aa847e,participant-mq6wl4tc-aa847e,50,Build edits,37
participant-mq6wl4tc-aa847e,participant-mq6wl4tc-aa847e,50,Friction or blocked action,19
participant-mq6wl4tc-aa847e,participant-mq6wl4tc-aa847e,50,Navigation/process,5
participant-mq6wl4tc-aa847e,participant-mq6wl4tc-aa847e,50,Party planning,36
participant-mq6wl4tc-aa847e,participant-mq6wl4tc-aa847e,50,Visualization inspection,40
participant-mq6wl4tc-aa847e,participant-mq6wl4tc-aa847e,55,Build edits,14
participant-mq6wl4tc-aa847e,participant-mq6wl4tc-aa847e,55,Navigation/process,1
participant-mq6wl4tc-aa847e,participant-mq6wl4tc-aa847e,55,Party planning,14
participant-mq6wl4tc-aa847e,participant-mq6wl4tc-aa847e,55,Visualization inspection,36
participant-mq6wl4tc-aa847e,participant-mq6wl4tc-aa847e,60,Visualization inspection,66
participant-mq6wl4tc-aa847e,participant-mq6wl4tc-aa847e,65,Build edits,11
participant-mq6wl4tc-aa847e,participant-mq6wl4tc-aa847e,65,Navigation/process,10
participant-mq6wl4tc-aa847e,participant-mq6wl4tc-aa847e,65,Party planning,11
participant-mq6wl4tc-aa847e,participant-mq6wl4tc-aa847e,65,Saved-build workflow,4
participant-mq6wl4tc-aa847e,participant-mq6wl4tc-aa847e,65,Visualization inspection,71
participant-mq6wl4tc-aa847e,participant-mq6wl4tc-aa847e,70,Visualization inspection,30
participant-mq6wl4tc-aa847e,participant-mq6wl4tc-aa847e,75,Navigation/process,7
participant-mq6wl4tc-aa847e,participant-mq6wl4tc-aa847e,75,Saved-build workflow,1
participant-mq6wl4tc-aa847e,participant-mq6wl4tc-aa847e,75,Visualization inspection,22
participant-mq6wl4tc-aa847e,participant-mq6wl4tc-aa847e,80,Build edits,61
participant-mq6wl4tc-aa847e,participant-mq6wl4tc-aa847e,80,Friction or blocked action,19
participant-mq6wl4tc-aa847e,participant-mq6wl4tc-aa847e,80,Navigation/process,2
participant-mq6wl4tc-aa847e,participant-mq6wl4tc-aa847e,80,Party planning,61
participant-mq6wl4tc-aa847e,participant-mq6wl4tc-aa847e,85,Build edits,20
participant-mq6wl4tc-aa847e,participant-mq6wl4tc-aa847e,85,Friction or blocked action,6
participant-mq6wl4tc-aa847e,participant-mq6wl4tc-aa847e,85,Navigation/process,1
participant-mq6wl4tc-aa847e,participant-mq6wl4tc-aa847e,85,Party planning,20
participant-mq6wl4tc-aa847e,participant-mq6wl4tc-aa847e,85,Visualization inspection,9
participant-mq6wl4tc-aa847e,participant-mq6wl4tc-aa847e,90,Build edits,8
participant-mq6wl4tc-aa847e,participant-mq6wl4tc-aa847e,90,Friction or blocked action,1
participant-mq6wl4tc-aa847e,participant-mq6wl4tc-aa847e,90,Party planning,7
participant-mq6wl4tc-aa847e,participant-mq6wl4tc-aa847e,90,Visualization inspection,84
participant-mq6wl4tc-aa847e,participant-mq6wl4tc-aa847e,95,Build edits,19
participant-mq6wl4tc-aa847e,participant-mq6wl4tc-aa847e,95,Friction or blocked action,3
participant-mq6wl4tc-aa847e,participant-mq6wl4tc-aa847e,95,Navigation/process,1
participant-mq6wl4tc-aa847e,participant-mq6wl4tc-aa847e,95,Party planning,20
participant-mq6wl4tc-aa847e,participant-mq6wl4tc-aa847e,95,Saved-build workflow,4
participant-mq6wl4tc-aa847e,participant-mq6wl4tc-aa847e,95,Visualization inspection,72
participant-mq6wl4tc-aa847e,participant-mq6wl4tc-aa847e,100,Build edits,67
participant-mq6wl4tc-aa847e,participant-mq6wl4tc-aa847e,100,Friction or blocked action,14
participant-mq6wl4tc-aa847e,participant-mq6wl4tc-aa847e,100,Navigation/process,2
participant-mq6wl4tc-aa847e,participant-mq6wl4tc-aa847e,100,Party planning,66
participant-mq6wl4tc-aa847e,participant-mq6wl4tc-aa847e,100,Visualization inspection,2
participant-mq6wl4tc-aa847e,participant-mq6wl4tc-aa847e,105,Build edits,63
participant-mq6wl4tc-aa847e,participant-mq6wl4tc-aa847e,105,Navigation/process,1
participant-mq6wl4tc-aa847e,participant-mq6wl4tc-aa847e,105,Party planning,63
participant-mq6wl4tc-aa847e,participant-mq6wl4tc-aa847e,105,Visualization inspection,59
participant-mq6wl4tc-aa847e,participant-mq6wl4tc-aa847e,110,Saved-build workflow,3
participant-mq6wl4tc-aa847e,participant-mq6wl4tc-aa847e,110,Visualization inspection,22
participant-mq70m2z5-437293,participant-mq70m2z5-437293,40,Build edits,6
participant-mq70m2z5-437293,participant-mq70m2z5-437293,40,Party planning,5
participant-mq70m2z5-437293,participant-mq70m2z5-437293,345,Build edits,67
participant-mq70m2z5-437293,participant-mq70m2z5-437293,345,Friction or blocked action,12
participant-mq70m2z5-437293,participant-mq70m2z5-437293,345,Navigation/process,1
participant-mq70m2z5-437293,participant-mq70m2z5-437293,345,Party planning,66
participant-mq70m2z5-437293,participant-mq70m2z5-437293,350,Build edits,26
participant-mq70m2z5-437293,participant-mq70m2z5-437293,350,Navigation/process,3
participant-mq70m2z5-437293,participant-mq70m2z5-437293,350,Party planning,26
participant-mq70m2z5-437293,participant-mq70m2z5-437293,350,Visualization inspection,202
participant-mq70m2z5-437293,participant-mq70m2z5-437293,355,Build edits,59
participant-mq70m2z5-437293,participant-mq70m2z5-437293,355,Friction or blocked action,4
participant-mq70m2z5-437293,participant-mq70m2z5-437293,355,Navigation/process,57
participant-mq70m2z5-437293,participant-mq70m2z5-437293,355,Party planning,65
participant-mq70m2z5-437293,participant-mq70m2z5-437293,355,Saved-build workflow,11
participant-mq70m2z5-437293,participant-mq70m2z5-437293,355,Visualization inspection,7
participant-mq70m2z5-437293,participant-mq70m2z5-437293,360,Build edits,45
participant-mq70m2z5-437293,participant-mq70m2z5-437293,360,Friction or blocked action,1
participant-mq70m2z5-437293,participant-mq70m2z5-437293,360,Navigation/process,14
participant-mq70m2z5-437293,participant-mq70m2z5-437293,360,Party planning,47
participant-mq70m2z5-437293,participant-mq70m2z5-437293,360,Saved-build workflow,9
participant-mq70m2z5-437293,participant-mq70m2z5-437293,360,Visualization inspection,138
participant-mq70m2z5-437293,participant-mq70m2z5-437293,365,Build edits,66
participant-mq70m2z5-437293,participant-mq70m2z5-437293,365,Friction or blocked action,9
participant-mq70m2z5-437293,participant-mq70m2z5-437293,365,Navigation/process,5
participant-mq70m2z5-437293,participant-mq70m2z5-437293,365,Party planning,69
participant-mq70m2z5-437293,participant-mq70m2z5-437293,365,Saved-build workflow,3
participant-mq70m2z5-437293,participant-mq70m2z5-437293,365,Visualization inspection,36
participant-mq70m2z5-437293,participant-mq70m2z5-437293,370,Build edits,33
participant-mq70m2z5-437293,participant-mq70m2z5-437293,370,Friction or blocked action,5
participant-mq70m2z5-437293,participant-mq70m2z5-437293,370,Navigation/process,16
participant-mq70m2z5-437293,participant-mq70m2z5-437293,370,Party planning,37
participant-mq70m2z5-437293,participant-mq70m2z5-437293,370,Saved-build workflow,4
participant-mq70m2z5-437293,participant-mq70m2z5-437293,370,Simulator/evaluation,20
participant-mq70m2z5-437293,participant-mq70m2z5-437293,370,Visualization inspection,96
participant-mq748vre-54ccf6,participant-mq748vre-54ccf6,0,Build edits,13
participant-mq748vre-54ccf6,participant-mq748vre-54ccf6,0,Party planning,12
participant-mq748vre-54ccf6,participant-mq748vre-54ccf6,5,Build edits,44
participant-mq748vre-54ccf6,participant-mq748vre-54ccf6,5,Friction or blocked action,4
participant-mq748vre-54ccf6,participant-mq748vre-54ccf6,5,Navigation/process,8
participant-mq748vre-54ccf6,participant-mq748vre-54ccf6,5,Party planning,44
participant-mq748vre-54ccf6,participant-mq748vre-54ccf6,5,Visualization inspection,14
participant-mq748vre-54ccf6,participant-mq748vre-54ccf6,10,Build edits,22
participant-mq748vre-54ccf6,participant-mq748vre-54ccf6,10,Navigation/process,7
participant-mq748vre-54ccf6,participant-mq748vre-54ccf6,10,Party planning,24
participant-mq748vre-54ccf6,participant-mq748vre-54ccf6,10,Visualization inspection,471
participant-mq748vre-54ccf6,participant-mq748vre-54ccf6,15,Build edits,20
participant-mq748vre-54ccf6,participant-mq748vre-54ccf6,15,Friction or blocked action,4
participant-mq748vre-54ccf6,participant-mq748vre-54ccf6,15,Navigation/process,15
participant-mq748vre-54ccf6,participant-mq748vre-54ccf6,15,Party planning,22
participant-mq748vre-54ccf6,participant-mq748vre-54ccf6,15,Saved-build workflow,4
participant-mq748vre-54ccf6,participant-mq748vre-54ccf6,15,Visualization inspection,13
participant-mq748vre-54ccf6,participant-mq748vre-54ccf6,20,Build edits,51
participant-mq748vre-54ccf6,participant-mq748vre-54ccf6,20,Friction or blocked action,5
participant-mq748vre-54ccf6,participant-mq748vre-54ccf6,20,Navigation/process,3
participant-mq748vre-54ccf6,participant-mq748vre-54ccf6,20,Party planning,50
participant-mq748vre-54ccf6,participant-mq748vre-54ccf6,20,Visualization inspection,2
participant-mq748vre-54ccf6,participant-mq748vre-54ccf6,25,Build edits,4
participant-mq748vre-54ccf6,participant-mq748vre-54ccf6,25,Friction or blocked action,1
participant-mq748vre-54ccf6,participant-mq748vre-54ccf6,25,Party planning,3
participant-mq748vre-54ccf6,participant-mq748vre-54ccf6,30,Build edits,8
participant-mq748vre-54ccf6,participant-mq748vre-54ccf6,30,Navigation/process,1
participant-mq748vre-54ccf6,participant-mq748vre-54ccf6,30,Party planning,7
participant-mq748vre-54ccf6,participant-mq748vre-54ccf6,30,Visualization inspection,177
participant-mq748vre-54ccf6,participant-mq748vre-54ccf6,35,Build edits,57
participant-mq748vre-54ccf6,participant-mq748vre-54ccf6,35,Friction or blocked action,5
participant-mq748vre-54ccf6,participant-mq748vre-54ccf6,35,Navigation/process,3
participant-mq748vre-54ccf6,participant-mq748vre-54ccf6,35,Party planning,59
participant-mq748vre-54ccf6,participant-mq748vre-54ccf6,35,Saved-build workflow,6
participant-mq748vre-54ccf6,participant-mq748vre-54ccf6,35,Visualization inspection,7
participant-mq748vre-54ccf6,participant-mq748vre-54ccf6,40,Build edits,38
participant-mq748vre-54ccf6,participant-mq748vre-54ccf6,40,Navigation/process,2
participant-mq748vre-54ccf6,participant-mq748vre-54ccf6,40,Party planning,38
participant-mq748vre-54ccf6,participant-mq748vre-54ccf6,40,Visualization inspection,399
participant-mq748vre-54ccf6,participant-mq748vre-54ccf6,45,Build edits,76
participant-mq748vre-54ccf6,participant-mq748vre-54ccf6,45,Friction or blocked action,12
participant-mq748vre-54ccf6,participant-mq748vre-54ccf6,45,Navigation/process,9
participant-mq748vre-54ccf6,participant-mq748vre-54ccf6,45,Party planning,77
participant-mq748vre-54ccf6,participant-mq748vre-54ccf6,45,Saved-build workflow,4
participant-mq748vre-54ccf6,participant-mq748vre-54ccf6,45,Visualization inspection,301
participant-mq748vre-54ccf6,participant-mq748vre-54ccf6,50,Build edits,4
participant-mq748vre-54ccf6,participant-mq748vre-54ccf6,50,Party planning,5
participant-mq748vre-54ccf6,participant-mq748vre-54ccf6,50,Saved-build workflow,3
participant-mq748vre-54ccf6,participant-mq748vre-54ccf6,50,Visualization inspection,83
participant-mq74r16t-8b9959,participant-mq74r16t-8b9959,0,Visualization inspection,12
participant-mq74r16t-8b9959,participant-mq74r16t-8b9959,5,Build edits,88
participant-mq74r16t-8b9959,participant-mq74r16t-8b9959,5,Friction or blocked action,17
participant-mq74r16t-8b9959,participant-mq74r16t-8b9959,5,Navigation/process,5
participant-mq74r16t-8b9959,participant-mq74r16t-8b9959,5,Party planning,87
participant-mq74r16t-8b9959,participant-mq74r16t-8b9959,5,Visualization inspection,7
participant-mq74r16t-8b9959,participant-mq74r16t-8b9959,10,Build edits,24
participant-mq74r16t-8b9959,participant-mq74r16t-8b9959,10,Navigation/process,1
participant-mq74r16t-8b9959,participant-mq74r16t-8b9959,10,Party planning,23
participant-mq74r16t-8b9959,participant-mq74r16t-8b9959,10,Visualization inspection,263
participant-mq74r16t-8b9959,participant-mq74r16t-8b9959,15,Party planning,1
participant-mq74r16t-8b9959,participant-mq74r16t-8b9959,15,Visualization inspection,446
participant-mq74r16t-8b9959,participant-mq74r16t-8b9959,20,Build edits,81
participant-mq74r16t-8b9959,participant-mq74r16t-8b9959,20,Friction or blocked action,3
participant-mq74r16t-8b9959,participant-mq74r16t-8b9959,20,Navigation/process,3
participant-mq74r16t-8b9959,participant-mq74r16t-8b9959,20,Party planning,83
participant-mq74r16t-8b9959,participant-mq74r16t-8b9959,20,Saved-build workflow,4
participant-mq74r16t-8b9959,participant-mq74r16t-8b9959,20,Visualization inspection,45
participant-mq74r16t-8b9959,participant-mq74r16t-8b9959,25,Build edits,27
participant-mq74r16t-8b9959,participant-mq74r16t-8b9959,25,Party planning,27
participant-mq74r16t-8b9959,participant-mq74r16t-8b9959,25,Visualization inspection,318
participant-mq74r16t-8b9959,participant-mq74r16t-8b9959,30,Build edits,64
participant-mq74r16t-8b9959,participant-mq74r16t-8b9959,30,Friction or blocked action,2
participant-mq74r16t-8b9959,participant-mq74r16t-8b9959,30,Navigation/process,4
participant-mq74r16t-8b9959,participant-mq74r16t-8b9959,30,Party planning,67
participant-mq74r16t-8b9959,participant-mq74r16t-8b9959,30,Saved-build workflow,4
participant-mq74r16t-8b9959,participant-mq74r16t-8b9959,30,Visualization inspection,206
participant-mq74r16t-8b9959,participant-mq74r16t-8b9959,35,Build edits,31
participant-mq74r16t-8b9959,participant-mq74r16t-8b9959,35,Navigation/process,1
participant-mq74r16t-8b9959,participant-mq74r16t-8b9959,35,Party planning,32
participant-mq74r16t-8b9959,participant-mq74r16t-8b9959,35,Visualization inspection,335
participant-mq74r16t-8b9959,participant-mq74r16t-8b9959,40,Build edits,64
participant-mq74r16t-8b9959,participant-mq74r16t-8b9959,40,Friction or blocked action,2
participant-mq74r16t-8b9959,participant-mq74r16t-8b9959,40,Navigation/process,54
participant-mq74r16t-8b9959,participant-mq74r16t-8b9959,40,Party planning,66
participant-mq74r16t-8b9959,participant-mq74r16t-8b9959,40,Saved-build workflow,4
participant-mq74r16t-8b9959,participant-mq74r16t-8b9959,40,Visualization inspection,160
participant-mq74r16t-8b9959,participant-mq74r16t-8b9959,45,Build edits,10
participant-mq74r16t-8b9959,participant-mq74r16t-8b9959,45,Navigation/process,87
participant-mq74r16t-8b9959,participant-mq74r16t-8b9959,45,Party planning,11
participant-mq74r16t-8b9959,participant-mq74r16t-8b9959,45,Saved-build workflow,3
participant-mq74r16t-8b9959,participant-mq74r16t-8b9959,45,Visualization inspection,172
participant-mq86r5q8-62d0e9,participant-mq86r5q8-62d0e9,5,Build edits,103
participant-mq86r5q8-62d0e9,participant-mq86r5q8-62d0e9,5,Friction or blocked action,13
participant-mq86r5q8-62d0e9,participant-mq86r5q8-62d0e9,5,Navigation/process,7
participant-mq86r5q8-62d0e9,participant-mq86r5q8-62d0e9,5,Party planning,102
participant-mq86r5q8-62d0e9,participant-mq86r5q8-62d0e9,5,Visualization inspection,7
participant-mq86r5q8-62d0e9,participant-mq86r5q8-62d0e9,10,Build edits,78
participant-mq86r5q8-62d0e9,participant-mq86r5q8-62d0e9,10,Friction or blocked action,7
participant-mq86r5q8-62d0e9,participant-mq86r5q8-62d0e9,10,Navigation/process,35
participant-mq86r5q8-62d0e9,participant-mq86r5q8-62d0e9,10,Party planning,79
participant-mq86r5q8-62d0e9,participant-mq86r5q8-62d0e9,10,Saved-build workflow,4
participant-mq86r5q8-62d0e9,participant-mq86r5q8-62d0e9,10,Simulator/evaluation,8
participant-mq86r5q8-62d0e9,participant-mq86r5q8-62d0e9,10,Visualization inspection,92
participant-mq86r5q8-62d0e9,participant-mq86r5q8-62d0e9,15,Build edits,89
participant-mq86r5q8-62d0e9,participant-mq86r5q8-62d0e9,15,Friction or blocked action,27
participant-mq86r5q8-62d0e9,participant-mq86r5q8-62d0e9,15,Navigation/process,4
participant-mq86r5q8-62d0e9,participant-mq86r5q8-62d0e9,15,Party planning,90
participant-mq86r5q8-62d0e9,participant-mq86r5q8-62d0e9,15,Saved-build workflow,4
participant-mq86r5q8-62d0e9,participant-mq86r5q8-62d0e9,15,Simulator/evaluation,4
participant-mq86r5q8-62d0e9,participant-mq86r5q8-62d0e9,15,Visualization inspection,56
participant-mq86r5q8-62d0e9,participant-mq86r5q8-62d0e9,20,Build edits,38
participant-mq86r5q8-62d0e9,participant-mq86r5q8-62d0e9,20,Navigation/process,28
participant-mq86r5q8-62d0e9,participant-mq86r5q8-62d0e9,20,Party planning,38
participant-mq86r5q8-62d0e9,participant-mq86r5q8-62d0e9,20,Visualization inspection,266
participant-mq86r5q8-62d0e9,participant-mq86r5q8-62d0e9,25,Build edits,92
participant-mq86r5q8-62d0e9,participant-mq86r5q8-62d0e9,25,Friction or blocked action,8
participant-mq86r5q8-62d0e9,participant-mq86r5q8-62d0e9,25,Navigation/process,3
participant-mq86r5q8-62d0e9,participant-mq86r5q8-62d0e9,25,Party planning,92
participant-mq86r5q8-62d0e9,participant-mq86r5q8-62d0e9,25,Saved-build workflow,3
participant-mq86r5q8-62d0e9,participant-mq86r5q8-62d0e9,25,Visualization inspection,88
participant-mq86r5q8-62d0e9,participant-mq86r5q8-62d0e9,30,Build edits,15
participant-mq86r5q8-62d0e9,participant-mq86r5q8-62d0e9,30,Navigation/process,9
participant-mq86r5q8-62d0e9,participant-mq86r5q8-62d0e9,30,Party planning,19
participant-mq86r5q8-62d0e9,participant-mq86r5q8-62d0e9,30,Saved-build workflow,7
participant-mq86r5q8-62d0e9,participant-mq86r5q8-62d0e9,30,Visualization inspection,79
participant-mq89l4pr-50d828,participant-mq89l4pr-50d828,0,Visualization inspection,1
participant-mq89l4pr-50d828,participant-mq89l4pr-50d828,10,Visualization inspection,15
participant-mq89l4pr-50d828,participant-mq89l4pr-50d828,15,Visualization inspection,22
participant-mq89l4pr-50d828,participant-mq89l4pr-50d828,20,Build edits,61
participant-mq89l4pr-50d828,participant-mq89l4pr-50d828,20,Friction or blocked action,20
participant-mq89l4pr-50d828,participant-mq89l4pr-50d828,20,Navigation/process,1
participant-mq89l4pr-50d828,participant-mq89l4pr-50d828,20,Party planning,60
participant-mq89l4pr-50d828,participant-mq89l4pr-50d828,20,Visualization inspection,19
participant-mq89l4pr-50d828,participant-mq89l4pr-50d828,25,Build edits,23
participant-mq89l4pr-50d828,participant-mq89l4pr-50d828,25,Friction or blocked action,19
participant-mq89l4pr-50d828,participant-mq89l4pr-50d828,25,Party planning,23
participant-mq89l4pr-50d828,participant-mq89l4pr-50d828,30,Build edits,17
participant-mq89l4pr-50d828,participant-mq89l4pr-50d828,30,Navigation/process,1
participant-mq89l4pr-50d828,participant-mq89l4pr-50d828,30,Party planning,17
participant-mq89l4pr-50d828,participant-mq89l4pr-50d828,30,Visualization inspection,104
participant-mq89l4pr-50d828,participant-mq89l4pr-50d828,45,Build edits,6
participant-mq89l4pr-50d828,participant-mq89l4pr-50d828,45,Party planning,5
participant-mq89l4pr-50d828,participant-mq89l4pr-50d828,45,Visualization inspection,37
participant-mq89l4pr-50d828,participant-mq89l4pr-50d828,50,Build edits,22
