participant_id,session_id,event_id,sequence_number,elapsed_ms,elapsed_min,event_type,active_view,field,reason,limit
participant-mq005qw8-a6ac91,participant-mq005qw8-a6ac91,event-7ca86167-4bfb-4977-ad2d-463ff8f4a097,4902,1381208,23.020133333333334,invalid_selection_attempted,class-scores-tab,,point_buy_score_max_reached,
participant-mq005qw8-a6ac91,participant-mq005qw8-a6ac91,event-17ddffb3-27db-48fd-bd22-5d155e5e5826,4972,1386060,23.101,invalid_selection_attempted,class-scores-tab,,point_buy_score_max_reached,
participant-mq005qw8-a6ac91,participant-mq005qw8-a6ac91,event-a1a2af97-6b57-4cd8-8da0-b828fdf356e1,4975,1386236,23.103933333333334,invalid_selection_attempted,class-scores-tab,,point_buy_score_max_reached,
participant-mq005qw8-a6ac91,participant-mq005qw8-a6ac91,event-e2aa5300-3a4a-424f-9d1d-92bf2ed6383b,4978,1386402,23.1067,invalid_selection_attempted,class-scores-tab,,point_buy_score_max_reached,
participant-mq005qw8-a6ac91,participant-mq005qw8-a6ac91,event-c7c990a3-98c9-428f-9e52-64726dd7268c,5042,1393937,23.232283333333335,invalid_selection_attempted,class-scores-tab,,not_enough_point_buy_points,
participant-mq005qw8-a6ac91,participant-mq005qw8-a6ac91,event-11bdbbdc-e0eb-4a1a-9e3a-cfd4e90aa9d3,5045,1394072,23.234533333333335,invalid_selection_attempted,class-scores-tab,,not_enough_point_buy_points,
participant-mq005qw8-a6ac91,participant-mq005qw8-a6ac91,event-6b0f82f2-3de3-4380-aee3-a2e5e12ae493,6759,1704844,28.414066666666667,invalid_selection_attempted,class-scores-tab,,point_buy_score_max_reached,
participant-mq005qw8-a6ac91,participant-mq005qw8-a6ac91,event-2db5316f-729d-4dea-bcd5-8c667474bb71,6772,1706139,28.43565,invalid_selection_attempted,class-scores-tab,,point_buy_score_max_reached,
participant-mq005qw8-a6ac91,participant-mq005qw8-a6ac91,event-25835e7c-8dbc-4962-b197-7e65871f2788,7557,1882121,31.368683333333333,invalid_selection_attempted,class-scores-tab,,point_buy_score_max_reached,
participant-mq005qw8-a6ac91,participant-mq005qw8-a6ac91,event-248cbb02-10ae-44c4-9a2f-c68d9313b284,7561,1882658,31.377633333333332,invalid_selection_attempted,class-scores-tab,,point_buy_score_max_reached,
participant-mq005qw8-a6ac91,participant-mq005qw8-a6ac91,event-e2405817-f0ae-48ed-90e3-2124dfe86f4c,7606,1884774,31.4129,invalid_selection_attempted,class-scores-tab,,point_buy_score_max_reached,
participant-mq005qw8-a6ac91,participant-mq005qw8-a6ac91,event-6cd57b4d-6706-49b4-ae6f-caa412b9e28a,7651,1902090,31.7015,invalid_selection_attempted,class-scores-tab,,not_enough_point_buy_points,
participant-mq005qw8-a6ac91,participant-mq005qw8-a6ac91,event-28f90ec0-6697-4764-a86d-7a5e495845b0,7654,1902258,31.7043,invalid_selection_attempted,class-scores-tab,,not_enough_point_buy_points,
participant-mq0uvjt0-011c95,participant-mq0uvjt0-011c95,event-3813da69-5cf5-483a-aa0f-dc8d5ed6f320,919,6524008,108.73346666666667,invalid_selection_attempted,character,,party_slot_empty,
participant-mq0uvjt0-011c95,participant-mq0uvjt0-011c95,event-a55ed430-b297-49e0-9239-718fd421900d,926,6525025,108.75041666666667,invalid_selection_attempted,character,,party_slot_empty,
participant-mq0uvjt0-011c95,participant-mq0uvjt0-011c95,event-16616bcf-4469-4e3a-94ae-961f8949fd9f,932,6525826,108.76376666666667,invalid_selection_attempted,character,,party_slot_empty,
participant-mq0uvjt0-011c95,participant-mq0uvjt0-011c95,event-c5023271-ada3-4958-aea4-72100234d7b7,939,6526687,108.77811666666666,invalid_selection_attempted,character,,party_slot_empty,
participant-mq0uvjt0-011c95,participant-mq0uvjt0-011c95,event-e5d5cdba-4d7e-4379-a790-dc3d708aca95,1067,6563987,109.39978333333333,invalid_selection_attempted,saved-builds-panel,,party_slot_already_empty,
participant-mq0uvjt0-011c95,participant-mq0uvjt0-011c95,event-a2b9a513-a20d-4111-9fcb-e596ff3edd3c,1302,6623589,110.39315,invalid_selection_attempted,character-tab,,class_skill_limit_reached,
participant-mq0uvjt0-011c95,participant-mq0uvjt0-011c95,event-7a119b19-0767-4d70-99ac-5a7bc93254b9,1306,6624804,110.4134,invalid_selection_attempted,character-tab,,class_skill_limit_reached,
participant-mq0uvjt0-011c95,participant-mq0uvjt0-011c95,event-f888d92f-e74c-47e4-a827-71ecf930874e,1310,6625437,110.42395,invalid_selection_attempted,character-tab,,class_skill_limit_reached,
participant-mq0uvjt0-011c95,participant-mq0uvjt0-011c95,event-f287c72c-827a-450c-8f44-458d49fe7309,1427,6642622,110.71036666666667,invalid_selection_attempted,class-scores-tab,,point_buy_score_max_reached,
participant-mq0uvjt0-011c95,participant-mq0uvjt0-011c95,event-2b02a456-46e5-44f1-9f6c-65e531b15a27,1430,6642797,110.71328333333334,invalid_selection_attempted,class-scores-tab,,point_buy_score_max_reached,
participant-mq0uvjt0-011c95,participant-mq0uvjt0-011c95,event-a55b2595-b929-479f-8e2b-765a9bc6754b,1434,6642966,110.7161,invalid_selection_attempted,class-scores-tab,,point_buy_score_max_reached,
participant-mq0uvjt0-011c95,participant-mq0uvjt0-011c95,event-88d8368a-964e-4cf3-af63-e63302a61338,1531,6650561,110.84268333333333,invalid_selection_attempted,class-scores-tab,,point_buy_score_max_reached,
participant-mq0uvjt0-011c95,participant-mq0uvjt0-011c95,event-82c238c8-4369-431f-870b-48196a9361b9,1534,6650758,110.84596666666667,invalid_selection_attempted,class-scores-tab,,point_buy_score_max_reached,
participant-mq0uvjt0-011c95,participant-mq0uvjt0-011c95,event-ecfb3c06-4602-4d3c-a8fc-0df76c94f92a,1538,6650954,110.84923333333333,invalid_selection_attempted,class-scores-tab,,point_buy_score_max_reached,
participant-mq0uvjt0-011c95,participant-mq0uvjt0-011c95,event-e438dc14-df65-420d-9249-3dc8e261fb3f,1541,6651158,110.85263333333333,invalid_selection_attempted,class-scores-tab,,point_buy_score_max_reached,
participant-mq0uvjt0-011c95,participant-mq0uvjt0-011c95,event-8a6f52bc-45ae-4ca8-ac80-075040789ca4,1544,6651369,110.85615,invalid_selection_attempted,class-scores-tab,,point_buy_score_max_reached,
participant-mq0uvjt0-011c95,participant-mq0uvjt0-011c95,event-a015684b-e90e-4d9d-b419-3ffb97e0799a,4693,7157227,119.28711666666666,invalid_selection_attempted,class-scores-tab,,not_enough_point_buy_points,
participant-mq0uvjt0-011c95,participant-mq0uvjt0-011c95,event-24a2877e-cf92-4d0f-bd88-9d1a836283e2,5496,7363452,122.7242,invalid_selection_attempted,spellsAbilities,,party_slot_empty,
participant-mq0uvjt0-011c95,participant-mq0uvjt0-011c95,event-8eadd067-c684-4ebb-a2b4-0ca20422aae7,5500,7364602,122.74336666666666,invalid_selection_attempted,spellsAbilities,,party_slot_empty,
participant-mq0uvjt0-011c95,participant-mq0uvjt0-011c95,event-164e35d6-7055-414f-8489-bcd297e31af1,5515,7368125,122.80208333333333,invalid_selection_attempted,spellsAbilities,,party_slot_empty,
participant-mq0uvjt0-011c95,participant-mq0uvjt0-011c95,event-774d518d-bfc1-474d-baee-5f4ea14433db,5520,7369575,122.82625,invalid_selection_attempted,spellsAbilities,,aggregate_view_is_readonly,
participant-mq0uvjt0-011c95,participant-mq0uvjt0-011c95,event-a016d87b-61b4-4e94-8a31-45df29922486,5538,7376166,122.9361,invalid_selection_attempted,spellsAbilities,,party_slot_empty,
participant-mq0uvjt0-011c95,participant-mq0uvjt0-011c95,event-23b9a745-3f30-4097-af52-64c9242cdbae,5559,7379903,122.99838333333334,invalid_selection_attempted,spellsAbilities,,party_slot_empty,
participant-mq0uvjt0-011c95,participant-mq0uvjt0-011c95,event-20937f69-9818-4482-b8da-19889c12f60f,5562,7381052,123.01753333333333,invalid_selection_attempted,spellsAbilities,,party_slot_empty,
participant-mq0uvjt0-011c95,participant-mq0uvjt0-011c95,event-d36df995-4089-4b62-a8de-739898a6a9ee,5698,7429541,123.82568333333333,invalid_selection_attempted,character,,party_slot_empty,
participant-mq0uvjt0-011c95,participant-mq0uvjt0-011c95,event-a151ba2f-8fcc-4e55-8981-5ceff22ad249,5720,7436099,123.93498333333334,invalid_selection_attempted,character,,party_slot_empty,
participant-mq0uvjt0-011c95,participant-mq0uvjt0-011c95,event-f4126c19-99e7-49d4-8b67-eb0dbf4f9382,6283,7505889,125.09815,invalid_selection_attempted,class-scores-tab,,point_buy_score_max_reached,
participant-mq0uvjt0-011c95,participant-mq0uvjt0-011c95,event-d14d8748-9628-444e-8618-4692f9ec41ca,6286,7506049,125.10081666666666,invalid_selection_attempted,class-scores-tab,,point_buy_score_max_reached,
participant-mq0uvjt0-011c95,participant-mq0uvjt0-011c95,event-805ea56c-b06d-49cb-af20-b15cdbb9a51f,6290,7506246,125.1041,invalid_selection_attempted,class-scores-tab,,point_buy_score_max_reached,
participant-mq0uvjt0-011c95,participant-mq0uvjt0-011c95,event-11eec86d-8a30-4b42-8a9a-b72b42733281,6293,7506461,125.10768333333333,invalid_selection_attempted,class-scores-tab,,point_buy_score_max_reached,
participant-mq0uvjt0-011c95,participant-mq0uvjt0-011c95,event-0de7a23e-e812-4737-959d-4a730ec29b16,6361,7511386,125.18976666666667,invalid_selection_attempted,class-scores-tab,,point_buy_score_max_reached,
participant-mq0uvjt0-011c95,participant-mq0uvjt0-011c95,event-85b00193-bcaa-4137-a513-b59abb5c66c7,6364,7511566,125.19276666666667,invalid_selection_attempted,class-scores-tab,,point_buy_score_max_reached,
participant-mq0uvjt0-011c95,participant-mq0uvjt0-011c95,event-e93711ed-f84f-48ec-9f3e-f8f3b2443c56,6368,7511785,125.19641666666666,invalid_selection_attempted,class-scores-tab,,point_buy_score_max_reached,
participant-mq0uvjt0-011c95,participant-mq0uvjt0-011c95,event-16495ec8-1824-4d55-b767-a49f5029988b,6445,7517354,125.28923333333333,invalid_selection_attempted,class-scores-tab,,not_enough_point_buy_points,
participant-mq0uvjt0-011c95,participant-mq0uvjt0-011c95,event-f619660b-cf55-49fe-be80-3f68ab522cbf,6448,7517557,125.29261666666666,invalid_selection_attempted,class-scores-tab,,not_enough_point_buy_points,
participant-mq0uvjt0-011c95,participant-mq0uvjt0-011c95,event-153a3f09-9a1c-4e0f-86c4-5087686d5043,6508,7526450,125.44083333333333,invalid_selection_attempted,class-scores-tab,,point_buy_score_max_reached,
participant-mq0uvjt0-011c95,participant-mq0uvjt0-011c95,event-f7e119e4-44ad-4a63-8517-26eea6b3bbb3,6629,7548427,125.80711666666667,invalid_selection_attempted,class-scores-tab,,not_enough_point_buy_points,
participant-mq0uvjt0-011c95,participant-mq0uvjt0-011c95,event-fbb656a9-9636-4a7c-bb17-96e1075277da,6677,7554149,125.90248333333334,invalid_selection_attempted,class-scores-tab,,not_enough_point_buy_points,
participant-mq0uvjt0-011c95,participant-mq0uvjt0-011c95,event-0b7f4d40-9ee2-46f3-a4bb-0073854a87f0,6922,7629744,127.1624,invalid_selection_attempted,class-scores-tab,,choice_limit_reached,
participant-mq0uvjt0-011c95,participant-mq0uvjt0-011c95,event-9c27f5b3-a73e-455f-9439-169c9fea27fc,7506,7754184,129.2364,invalid_selection_attempted,class-scores-tab,,level_max_reached,
participant-mq0uvjt0-011c95,participant-mq0uvjt0-011c95,event-39be7c13-0029-42e3-b3eb-edbc3b95a1bd,7509,7755017,129.25028333333333,invalid_selection_attempted,class-scores-tab,,level_max_reached,
participant-mq0uvjt0-011c95,participant-mq0uvjt0-011c95,event-d0e25a48-ccd6-4ac5-9aef-a06fba16137b,7613,7765986,129.4331,invalid_selection_attempted,class-scores-tab,,point_buy_score_max_reached,
participant-mq0uvjt0-011c95,participant-mq0uvjt0-011c95,event-b3af79de-6432-4b58-b6d9-d1fc5758c514,7616,7766214,129.4369,invalid_selection_attempted,class-scores-tab,,point_buy_score_max_reached,
participant-mq0uvjt0-011c95,participant-mq0uvjt0-011c95,event-10a34d3d-c654-472f-bd8f-cf2c67e188db,7799,7781229,129.68715,invalid_selection_attempted,class-scores-tab,,not_enough_point_buy_points,
participant-mq0uvjt0-011c95,participant-mq0uvjt0-011c95,event-ad4e7c06-2d17-46ba-b2ea-2beb0c8866fd,9467,8094127,134.90211666666667,invalid_selection_attempted,class-scores-tab,,point_buy_score_max_reached,
participant-mq0uvjt0-011c95,participant-mq0uvjt0-011c95,event-5a764bf4-3357-47d8-95ec-128c54777d03,9470,8094343,134.90571666666668,invalid_selection_attempted,class-scores-tab,,point_buy_score_max_reached,
participant-mq0zhvzs-7029a5,participant-mq0zhvzs-7029a5,event-5dbd97cf-2e36-4e9a-965d-4c3e12c87568,675,245159,4.085983333333333,invalid_selection_attempted,class-scores-tab,,level_max_reached,
participant-mq0zhvzs-7029a5,participant-mq0zhvzs-7029a5,event-a22bc1cb-1a3b-44bf-9223-ef0496e733f8,762,256591,4.276516666666667,invalid_selection_attempted,class-scores-tab,,point_buy_score_max_reached,
participant-mq0zhvzs-7029a5,participant-mq0zhvzs-7029a5,event-02d47938-efa7-403f-8993-7dd8f5fbd399,767,257264,4.287733333333334,invalid_selection_attempted,class-scores-tab,,point_buy_score_max_reached,
participant-mq0zhvzs-7029a5,participant-mq0zhvzs-7029a5,event-4b106163-b5dd-49a9-822c-280523db564f,990,284022,4.7337,invalid_selection_attempted,class-scores-tab,,point_buy_score_max_reached,
participant-mq0zhvzs-7029a5,participant-mq0zhvzs-7029a5,event-ae40c9a4-88a2-41fa-8f0e-57a1464daa7d,994,284327,4.738783333333333,invalid_selection_attempted,class-scores-tab,,point_buy_score_max_reached,
participant-mq0zhvzs-7029a5,participant-mq0zhvzs-7029a5,event-b95d6189-ff79-4114-bb52-c31770f70996,1008,285207,4.75345,invalid_selection_attempted,class-scores-tab,,not_enough_point_buy_points,
participant-mq0zhvzs-7029a5,participant-mq0zhvzs-7029a5,event-5d485cf8-b705-433e-aeaa-30a6a2a531fc,1431,458103,7.63505,invalid_selection_attempted,spells-abilities-tab,,feature_is_fixed,
participant-mq0zhvzs-7029a5,participant-mq0zhvzs-7029a5,event-7d4b9576-af1f-4971-a2ca-8fff55a6c7e0,1438,458654,7.644233333333333,invalid_selection_attempted,spells-abilities-tab,,feature_is_fixed,
participant-mq0zhvzs-7029a5,participant-mq0zhvzs-7029a5,event-cbcdfce2-9c74-4c1d-b1d9-d4376732483b,3331,805771,13.429516666666666,invalid_selection_attempted,saved-builds-panel,,party_slot_already_empty,
participant-mq0zhvzs-7029a5,participant-mq0zhvzs-7029a5,event-4409fe81-5c35-4e3f-8ebc-bbefa8b81245,4866,1080770,18.012833333333333,invalid_selection_attempted,saved-builds-panel,,party_slot_already_empty,
participant-mq0zhvzs-7029a5,participant-mq0zhvzs-7029a5,event-2b920f47-2e58-498b-a0ad-01fab21a6c83,4895,1087714,18.128566666666668,invalid_selection_attempted,character,,party_slot_empty,
participant-mq0zhvzs-7029a5,participant-mq0zhvzs-7029a5,event-40e2a483-7629-4217-b287-3ddaee674b15,4902,1088923,18.148716666666665,invalid_selection_attempted,character,,party_slot_empty,
participant-mq0zhvzs-7029a5,participant-mq0zhvzs-7029a5,event-b62d2994-7026-45db-bf5b-d4c78b609422,4909,1089642,18.1607,invalid_selection_attempted,character,,party_slot_empty,
participant-mq0zhvzs-7029a5,participant-mq0zhvzs-7029a5,event-6e73c078-b303-452d-9895-d781af5a5f09,5876,1277648,21.294133333333335,invalid_selection_attempted,class-scores-tab,,point_buy_score_max_reached,
participant-mq0zhvzs-7029a5,participant-mq0zhvzs-7029a5,event-31544c1b-8ae9-4654-b885-d6efc58ce3c8,6068,1296041,21.600683333333333,invalid_selection_attempted,class-scores-tab,,not_enough_point_buy_points,
participant-mq0zhvzs-7029a5,participant-mq0zhvzs-7029a5,event-b0b96afa-98c4-4e23-a5c2-7479744198cf,8468,1790783,29.846383333333332,invalid_selection_attempted,class-scores-tab,,point_buy_score_max_reached,
participant-mq0zhvzs-7029a5,participant-mq0zhvzs-7029a5,event-f2eb94c4-dab3-4fff-9f77-f1a12f934619,8661,1809767,30.162783333333334,invalid_selection_attempted,class-scores-tab,,point_buy_score_max_reached,
participant-mq0zhvzs-7029a5,participant-mq0zhvzs-7029a5,event-a52e0822-d00d-4c7a-b1c4-0925fec8bdf3,8678,1811759,30.195983333333334,invalid_selection_attempted,class-scores-tab,,point_buy_score_max_reached,
participant-mq0zhvzs-7029a5,participant-mq0zhvzs-7029a5,event-22cf6ae7-c696-4a52-a928-d4a6bb4b4d78,8705,1816582,30.276366666666668,invalid_selection_attempted,class-scores-tab,,not_enough_point_buy_points,
participant-mq0zhvzs-7029a5,participant-mq0zhvzs-7029a5,event-7fbcf2bb-6262-481c-bc67-61f2a027c4e2,8803,1834791,30.57985,invalid_selection_attempted,class-scores-tab,,point_buy_score_max_reached,
participant-mq0zhvzs-7029a5,participant-mq0zhvzs-7029a5,event-38cdb315-6861-49e9-8772-4e3f1d9193ff,8985,1871790,31.1965,invalid_selection_attempted,class-scores-tab,,point_buy_score_max_reached,
participant-mq0zhvzs-7029a5,participant-mq0zhvzs-7029a5,event-4b7f3218-2a00-450f-be93-6b3951cca906,9003,1873327,31.22211666666667,invalid_selection_attempted,class-scores-tab,,point_buy_score_max_reached,
participant-mq0zhvzs-7029a5,participant-mq0zhvzs-7029a5,event-e15c713e-b017-440d-9fa0-808272d32fe3,9007,1873823,31.230383333333332,invalid_selection_attempted,class-scores-tab,,point_buy_score_max_reached,
participant-mq0zhvzs-7029a5,participant-mq0zhvzs-7029a5,event-455f7d52-1bbd-46f1-b905-2a3fffcbc0e2,9018,1876087,31.268116666666668,invalid_selection_attempted,class-scores-tab,,point_buy_score_max_reached,
participant-mq0zhvzs-7029a5,participant-mq0zhvzs-7029a5,event-628a8bc8-9f04-44d5-b8e4-2b984c2b6f67,9636,2031670,33.86116666666667,invalid_selection_attempted,class-scores-tab,,point_buy_score_max_reached,
participant-mq2ql73p-7cf181,participant-mq2ql73p-7cf181,event-8420306f-f1cb-41a5-8433-bbeb82f5f475,2694,1746479,29.107983333333333,invalid_selection_attempted,character-tab,,human_extra_skill_limit_reached,
participant-mq2ql73p-7cf181,participant-mq2ql73p-7cf181,event-f91593a3-c15d-4bc9-88f6-96c96d1a044e,2869,1831380,30.523,invalid_selection_attempted,class-scores-tab,,level_max_reached,
participant-mq2ql73p-7cf181,participant-mq2ql73p-7cf181,event-2cd4ff54-f9ef-43b5-b971-cd88df017036,2873,1832020,30.533666666666665,invalid_selection_attempted,class-scores-tab,,level_max_reached,
participant-mq2ql73p-7cf181,participant-mq2ql73p-7cf181,event-22d25114-b3b3-4c57-bf29-afa2d47526de,2902,1833631,30.56051666666667,invalid_selection_attempted,class-scores-tab,,level_max_reached,
participant-mq2ql73p-7cf181,participant-mq2ql73p-7cf181,event-1855b752-07d7-4850-ab6a-a9f92ee82fdd,3010,1838140,30.635666666666665,invalid_selection_attempted,class-scores-tab,,level_min_reached,
participant-mq2ql73p-7cf181,participant-mq2ql73p-7cf181,event-694251ed-f10b-40a2-bacb-9810443abc50,3016,1838755,30.64591666666667,invalid_selection_attempted,class-scores-tab,,level_min_reached,
participant-mq2ql73p-7cf181,participant-mq2ql73p-7cf181,event-aef37a99-7898-4d15-bdd7-09794a044fa7,3117,1841335,30.688916666666668,invalid_selection_attempted,class-scores-tab,,level_max_reached,
participant-mq2ql73p-7cf181,participant-mq2ql73p-7cf181,event-9df98858-6c27-4d8c-b5f9-87add345c36f,3120,1841527,30.692116666666667,invalid_selection_attempted,class-scores-tab,,level_max_reached,
participant-mq2ql73p-7cf181,participant-mq2ql73p-7cf181,event-5762afb7-69cf-4fa3-a504-3814c227b9fc,3245,1863413,31.05688333333333,invalid_selection_attempted,class-scores-tab,,point_buy_score_max_reached,
participant-mq2ql73p-7cf181,participant-mq2ql73p-7cf181,event-3f57fe2d-2bb3-4577-9582-4b126792e767,3248,1863596,31.059933333333333,invalid_selection_attempted,class-scores-tab,,point_buy_score_max_reached,
participant-mq2ql73p-7cf181,participant-mq2ql73p-7cf181,event-e68ddd17-9643-4471-9108-8c26229a6706,3252,1863786,31.0631,invalid_selection_attempted,class-scores-tab,,point_buy_score_max_reached,
participant-mq2ql73p-7cf181,participant-mq2ql73p-7cf181,event-c3765ad3-0ab8-4dad-9027-fc83519d1c2d,3255,1863971,31.066183333333335,invalid_selection_attempted,class-scores-tab,,point_buy_score_max_reached,
participant-mq2ql73p-7cf181,participant-mq2ql73p-7cf181,event-b44c250f-191d-428d-b2dc-95b3891508f9,3258,1864166,31.069433333333333,invalid_selection_attempted,class-scores-tab,,point_buy_score_max_reached,
participant-mq2ql73p-7cf181,participant-mq2ql73p-7cf181,event-6ccf168f-7558-4020-9127-eae62faf59b1,3261,1864362,31.0727,invalid_selection_attempted,class-scores-tab,,point_buy_score_max_reached,
participant-mq2ql73p-7cf181,participant-mq2ql73p-7cf181,event-bac8f46b-fdda-4353-9a97-a8f35ef5a3ca,3325,1868871,31.14785,invalid_selection_attempted,class-scores-tab,,point_buy_score_max_reached,
participant-mq2ql73p-7cf181,participant-mq2ql73p-7cf181,event-8805be02-e8c4-460e-a7a0-2bd21c670333,3328,1869077,31.151283333333332,invalid_selection_attempted,class-scores-tab,,point_buy_score_max_reached,
participant-mq2ql73p-7cf181,participant-mq2ql73p-7cf181,event-32fbfb9b-7742-41e7-91aa-564a1ebb9504,4692,2488774,41.47956666666666,invalid_selection_attempted,spells-abilities-tab,,feature_is_fixed,
participant-mq2ql73p-7cf181,participant-mq2ql73p-7cf181,event-d9bf6a9e-8db6-441d-8ca5-ff072ac22b6a,4974,2637839,43.96398333333333,invalid_selection_attempted,spells-abilities-tab,,feature_is_fixed,
participant-mq2ql73p-7cf181,participant-mq2ql73p-7cf181,event-01ec432a-cbeb-421e-a0f4-66673be7292a,5224,2735341,45.589016666666666,invalid_selection_attempted,character,,party_slot_empty,
participant-mq2ql73p-7cf181,participant-mq2ql73p-7cf181,event-0a01ef31-13e3-408b-8939-93ab4c3e3e53,5232,2736916,45.61526666666666,invalid_selection_attempted,character,,party_slot_empty,
participant-mq2ql73p-7cf181,participant-mq2ql73p-7cf181,event-a7c1e90a-a3fd-412e-a8df-29f74ab0142f,5237,2737457,45.62428333333333,invalid_selection_attempted,character,,party_slot_empty,
participant-mq2ql73p-7cf181,participant-mq2ql73p-7cf181,event-94b7e91a-80de-4ac2-9cd2-bd64ed25a852,6335,3071632,51.193866666666665,invalid_selection_attempted,class-scores-tab,,point_buy_score_max_reached,
participant-mq2ql73p-7cf181,participant-mq2ql73p-7cf181,event-671fdd0d-8633-403b-a5aa-1e2111564afa,6338,3071829,51.19715,invalid_selection_attempted,class-scores-tab,,point_buy_score_max_reached,
participant-mq2ql73p-7cf181,participant-mq2ql73p-7cf181,event-149c1dfe-f10e-4e73-8244-1c5ea7e0e4a1,6400,3073727,51.22878333333333,invalid_selection_attempted,class-scores-tab,,point_buy_score_max_reached,
participant-mq2ql73p-7cf181,participant-mq2ql73p-7cf181,event-b71afb34-eed5-4e9f-85e8-5c1b72fd4b0d,6418,3078210,51.3035,invalid_selection_attempted,class-scores-tab,,point_buy_score_min_reached,
participant-mq2ql73p-7cf181,participant-mq2ql73p-7cf181,event-c6cccbda-a671-4b83-9654-19b6813b48a3,6421,3078497,51.308283333333335,invalid_selection_attempted,class-scores-tab,,point_buy_score_min_reached,
participant-mq2ql73p-7cf181,participant-mq2ql73p-7cf181,event-81369077-bff8-447e-893c-d9a15123fab1,6520,3091567,51.52611666666667,invalid_selection_attempted,class-scores-tab,,not_enough_point_buy_points,
participant-mq2ql73p-7cf181,participant-mq2ql73p-7cf181,event-5e384bfe-8ca4-4bc3-84e9-7ea1a402a8c6,6523,3091750,51.52916666666667,invalid_selection_attempted,class-scores-tab,,not_enough_point_buy_points,
participant-mq2ql73p-7cf181,participant-mq2ql73p-7cf181,event-26e56c41-de9f-49d5-8254-0cb4c18d975f,6806,3348421,55.80701666666667,invalid_selection_attempted,class-scores-tab,,not_enough_point_buy_points,
participant-mq2ql73p-7cf181,participant-mq2ql73p-7cf181,event-1191f86c-1833-412b-9dd0-a7e6e58d35b1,7134,3608452,60.14086666666667,invalid_selection_attempted,spells-abilities-tab,,feature_is_fixed,
participant-mq2ql73p-7cf181,participant-mq2ql73p-7cf181,event-15fd8103-4957-4d85-9072-78641799fafe,7149,3610243,60.170716666666664,invalid_selection_attempted,spells-abilities-tab,,feature_is_fixed,
participant-mq2ql73p-7cf181,participant-mq2ql73p-7cf181,event-97d0d551-6a53-45ce-9cf0-322ac726d2c3,10336,4172245,69.53741666666667,invalid_selection_attempted,class-scores-tab,,point_buy_score_max_reached,
participant-mq2ql73p-7cf181,participant-mq2ql73p-7cf181,event-2c05de65-ba7d-4825-b4d7-87c9150caab4,10399,4174285,69.57141666666666,invalid_selection_attempted,class-scores-tab,,point_buy_score_max_reached,
participant-mq2ql73p-7cf181,participant-mq2ql73p-7cf181,event-d40173dd-a6cb-4122-b50a-1df1562137e4,15869,5561624,92.69373333333333,invalid_selection_attempted,class-scores-tab,,point_buy_score_max_reached,
participant-mq3eh42s-fb2cf2,participant-mq3eh42s-fb2cf2,event-7a843703-74d6-4a57-81d5-a6f012896aaf,790,587987,9.799783333333334,invalid_selection_attempted,character-tab,,skill_already_granted_by_other_source,
participant-mq3eh42s-fb2cf2,participant-mq3eh42s-fb2cf2,event-e1026544-3b0c-416d-8752-496ad6df33bb,1047,691781,11.529683333333333,invalid_selection_attempted,class-scores-tab,,point_buy_score_min_reached,
participant-mq3eh42s-fb2cf2,participant-mq3eh42s-fb2cf2,event-655648e2-0366-49f8-9fe5-4f9641cef1df,1050,692009,11.533483333333333,invalid_selection_attempted,class-scores-tab,,point_buy_score_min_reached,
participant-mq3eh42s-fb2cf2,participant-mq3eh42s-fb2cf2,event-7c334d1d-5e8b-4404-aa1a-bbd0f76488bb,1064,695488,11.591466666666667,invalid_selection_attempted,class-scores-tab,,point_buy_score_min_reached,
participant-mq3eh42s-fb2cf2,participant-mq3eh42s-fb2cf2,event-19613022-0067-4983-a859-5890cc770373,1067,695969,11.599483333333334,invalid_selection_attempted,class-scores-tab,,point_buy_score_min_reached,
participant-mq3eh42s-fb2cf2,participant-mq3eh42s-fb2cf2,event-38f8c935-d9e7-4d40-914f-12713913a93b,1070,696151,11.602516666666666,invalid_selection_attempted,class-scores-tab,,point_buy_score_min_reached,
participant-mq3eh42s-fb2cf2,participant-mq3eh42s-fb2cf2,event-07827959-18fb-453e-8c94-fae730171665,1073,696360,11.606,invalid_selection_attempted,class-scores-tab,,point_buy_score_min_reached,
participant-mq3eh42s-fb2cf2,participant-mq3eh42s-fb2cf2,event-6abfbce3-0dfc-473c-a743-83c4404ab962,1319,708703,11.811716666666667,invalid_selection_attempted,class-scores-tab,,not_enough_point_buy_points,
participant-mq3eh42s-fb2cf2,participant-mq3eh42s-fb2cf2,event-ad1ab17d-ecd7-4591-9080-0329f6a5d2bd,1333,709730,11.828833333333334,invalid_selection_attempted,class-scores-tab,,not_enough_point_buy_points,
participant-mq3eh42s-fb2cf2,participant-mq3eh42s-fb2cf2,event-db0dec7b-a82e-4a8c-8dab-1472b4156680,1336,709957,11.832616666666667,invalid_selection_attempted,class-scores-tab,,not_enough_point_buy_points,
participant-mq3eh42s-fb2cf2,participant-mq3eh42s-fb2cf2,event-5cc8f716-fc18-495f-8c8e-b07eae4504f7,1527,748543,12.475716666666667,invalid_selection_attempted,class-scores-tab,,point_buy_score_max_reached,
participant-mq3eh42s-fb2cf2,participant-mq3eh42s-fb2cf2,event-c3f22319-9714-4cd4-be0e-abcd61e7e476,1652,821899,13.698316666666667,invalid_selection_attempted,spells-abilities-tab,,feature_is_fixed,
